Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,PI,NULL,23882,17942
27-404,27404,PI,NULL,104,65
27-405,27405,PI,NULL,264,302
27-406,27406,PI,NULL,329,404
27-407,27407,PI,NULL,295,233
27-408,27408,PI,NULL,287,273
27-409,27409,PI,NULL,302,215
27-410,27410,PI,NULL,302,246
27-411,27411,PI,NULL,333,374
27-412,27412,PI,NULL,254,238
27-413,27413,PI,NULL,298,245
27-414,27414,PI,NULL,274,315
27-415,27415,PI,NULL,274,344
27-416,27416,PI,NULL,318,254
27-417,27417,PI,NULL,304,289
27-418,27418,PI,NULL,277,248
27-419,27419,PI,NULL,296,258
27-420,27420,PI,NULL,333,312
27-421,27421,PI,NULL,260,203
27-422,27422,PI,NULL,322,365
27-423,27423,PI,NULL,319,284
27-424,27424,PI,NULL,278,273
27-425,27425,PI,NULL,256,260
27-426,27426,PI,NULL,206,299
27-427,27427,PI,NULL,295,216
27-428,27428,PI,NULL,296,156
27-429,27429,PI,NULL,302,179
27-430,27430,PI,NULL,299,175
27-431,27431,PI,NULL,100,104
27-432,27432,PI,NULL,272,216
27-433,27433,PI,NULL,281,211
27-434,27434,PI,NULL,228,221
27-435,27435,PI,NULL,274,227
27-436,27436,PI,NULL,306,173
27-437,27437,PI,NULL,270,160
27-438,27438,PI,NULL,298,122
27-439,27439,PI,NULL,293,151
27-440,27440,PI,NULL,305,160
27-441,27441,PI,NULL,244,143
27-442,27442,PI,NULL,194,131
27-443,27443,PI,NULL,220,137
27-444,27444,PI,NULL,266,167
27-445,27445,PI,NULL,240,160
27-446,27446,PI,NULL,247,147
27-447,27447,PI,NULL,231,191
27-448,27448,PI,NULL,11,9
27-449,27449,PI,NULL,286,179
27-450,27450,PI,NULL,300,182
27-451,27451,PI,NULL,227,148
27-452,27452,PI,NULL,223,172
27-453,27453,PI,NULL,197,88
27-454,27454,PI,NULL,283,177
27-455,27455,PI,NULL,230,144
27-456,27456,PI,NULL,208,117
27-457,27457,PI,NULL,262,110
27-458,27458,PI,NULL,207,89
27-459,27459,PI,NULL,168,98
27-460,27460,PI,NULL,311,209
27-461,27461,PI,NULL,332,260
27-462,27462,PI,NULL,321,210
27-463,27463,PI,NULL,231,173
27-464,27464,PI,NULL,262,177
27-465,27465,PI,NULL,259,151
27-466,27466,PI,NULL,282,135
27-467,27467,PI,NULL,243,195
27-468,27468,PI,NULL,253,144
28-501,28501,PI,NULL,317,295
28-502,28502,PI,NULL,253,349
28-503,28503,PI,NULL,338,236
28-504,28504,PI,NULL,309,263
28-505,28505,PI,NULL,295,385
28-506,28506,PI,NULL,319,258
28-507,28507,PI,NULL,272,202
28-508,28508,PI,NULL,164,89
28-509,28509,PI,NULL,0,0
29-601,29601,PI,NULL,237,121
29-602,29602,PI,NULL,178,127
29-603,29603,PI,NULL,248,123
29-604,29604,PI,NULL,230,150
29-605,29605,PI,NULL,192,131
29-606,29606,PI,NULL,264,177
29-607,29607,PI,NULL,277,199
29-608,29608,PI,NULL,209,136
29-609,29609,PI,NULL,170,114
29-610,29610,PI,NULL,225,159
29-611,29611,PI,NULL,65,33
29-612,29612,PI,NULL,145,74
29-613,29613,PI,NULL,252,189
29-614,29614,PI,NULL,256,197
29-615,29615,PI,NULL,280,181
29-616,29616,PI,NULL,249,145
29-617,29617,PI,NULL,244,151
29-618,29618,PI,NULL,215,100
29-619,29619,PI,NULL,241,131
29-620(*),29620,PI,NULL,0,0
29-621(*),29621,PI,NULL,0,0
29-622,29622,PI,NULL,185,110
29-623,29623,PI,NULL,64,19
29-624,29624,PI,NULL,0,0
29-625(*),29625,PI,NULL,0,0
29-626(*),29626,PI,NULL,0,0
29-627,29627,PI,NULL,0,0
