Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,JE,NULL,9471,6147
101 Gardiner,101,JE,NULL,90,97
102 Port Discovery,102,JE,NULL,114,107
103 Crocker,103,JE,NULL,96,78
104 Cape George,104,JE,NULL,323,199
105 Discovery Bay,105,JE,NULL,332,167
106 North Jacob,106,JE,NULL,245,144
107 South Jacob,107,JE,NULL,313,196
200 Coyle,200,JE,NULL,147,101
201 Quilcene,201,JE,NULL,290,245
204 Brinnon,204,JE,NULL,297,359
300 Chimacum I,300,JE,NULL,196,165
301 Chimacum II,301,JE,NULL,113,103
302 Center I,302,JE,NULL,147,139
303 Hadlock,303,JE,NULL,287,206
304 Kala Point,304,JE,NULL,326,263
305 Irondale I,305,JE,NULL,229,136
306 Irondale II,306,JE,NULL,306,191
307 Four Corners,307,JE,NULL,169,148
308 Center II,308,JE,NULL,120,73
401 Nordland,401,JE,NULL,343,201
500 Port Ludlow,500,JE,NULL,280,320
501 Port Ludlow I,501,JE,NULL,328,302
502 Port Ludlow II,502,JE,NULL,215,206
503 Port Ludlow III,503,JE,NULL,197,227
504 Port Ludlow IV,504,JE,NULL,135,145
505 Port Ludlow V,505,JE,NULL,231,218
600 Hoh,600,JE,NULL,19,29
601 Queets,601,JE,NULL,14,27
700 Port Townsend,700,JE,NULL,340,156
701 Port Townsend,701,JE,NULL,173,58
702 Port Townsend,702,JE,NULL,208,70
703 Port Townsend,703,JE,NULL,245,95
704 Port Townsend,704,JE,NULL,203,48
705 Port Townsend,705,JE,NULL,208,107
706 Port Townsend,706,JE,NULL,539,183
707 Port Townsend,707,JE,NULL,439,212
708 Port Townsend,708,JE,NULL,488,181
709 Port Townsend,709,JE,NULL,446,131
710 Port Townsend,710,JE,NULL,280,114
