Row Label,PrecinctCode,County,Registered Voters,Repealed,Maintained
696,696,CR,NULL,311,352
697,697,CR,NULL,319,381
698,698,CR,NULL,234,306
699,699,CR,NULL,205,311
700,700,CR,NULL,51,47
710,710,CR,NULL,123,120
720,720,CR,NULL,199,231
900,900,CR,NULL,294,223
903,903,CR,NULL,329,226
905,905,CR,NULL,302,301
910,910,CR,NULL,303,219
912,912,CR,NULL,226,249
913,913,CR,NULL,319,351
914,914,CR,NULL,287,268
917,917,CR,NULL,225,154
920,920,CR,NULL,220,275
925,925,CR,NULL,258,247
930,930,CR,NULL,307,283
935,935,CR,NULL,295,289
940,940,CR,NULL,286,250
947,947,CR,NULL,234,234
950,950,CR,NULL,256,249
951,951,CR,NULL,238,251
953,953,CR,NULL,91,148
957,957,CR,NULL,47,75
958,958,CR,NULL,46,52
959,959,CR,NULL,18,11
960,960,CR,NULL,287,390
961,961,CR,NULL,57,50
962,962,CR,NULL,198,253
963,963,CR,NULL,199,240
964,964,CR,NULL,243,341
965,965,CR,NULL,245,330
966,966,CR,NULL,161,218
967,967,CR,NULL,154,198
968,968,CR,NULL,203,278
969,969,CR,NULL,172,156
985,985,CR,NULL,246,223
