Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,PI,NULL,117641,100049
02-101,2101,PI,NULL,71,111
02-105,2105,PI,NULL,61,154
02-106,2106,PI,NULL,225,375
02-110,2110,PI,NULL,125,178
02-111,2111,PI,NULL,182,253
02-112,2112,PI,NULL,133,192
02-113,2113,PI,NULL,135,213
02-114,2114,PI,NULL,132,157
02-115,2115,PI,NULL,175,254
02-116,2116,PI,NULL,241,330
02-117,2117,PI,NULL,225,295
02-118,2118,PI,NULL,130,196
02-119,2119,PI,NULL,144,154
02-120,2120,PI,NULL,178,238
02-121,2121,PI,NULL,240,284
02-122,2122,PI,NULL,229,284
02-123,2123,PI,NULL,220,322
02-124,2124,PI,NULL,171,262
02-125,2125,PI,NULL,184,227
02-126,2126,PI,NULL,229,311
02-127,2127,PI,NULL,180,118
02-128,2128,PI,NULL,279,233
02-129,2129,PI,NULL,160,156
02-130,2130,PI,NULL,148,125
02-131,2131,PI,NULL,294,303
02-133,2133,PI,NULL,57,83
02-134,2134,PI,NULL,242,344
02-135,2135,PI,NULL,202,412
02-136,2136,PI,NULL,37,68
02-137,2137,PI,NULL,87,209
02-138,2138,PI,NULL,266,401
02-139,2139,PI,NULL,170,347
02-140,2140,PI,NULL,198,397
02-141,2141,PI,NULL,196,389
02-142,2142,PI,NULL,153,292
02-143,2143,PI,NULL,126,280
02-144,2144,PI,NULL,158,343
02-145,2145,PI,NULL,167,387
02-146,2146,PI,NULL,123,304
02-147,2147,PI,NULL,129,310
02-148,2148,PI,NULL,202,382
02-149,2149,PI,NULL,200,418
02-150,2150,PI,NULL,171,300
02-151,2151,PI,NULL,57,136
02-152,2152,PI,NULL,156,463
02-153,2153,PI,NULL,148,349
02-154,2154,PI,NULL,139,332
02-155,2155,PI,NULL,176,392
02-156,2156,PI,NULL,236,481
02-157,2157,PI,NULL,222,456
02-158,2158,PI,NULL,169,315
02-159,2159,PI,NULL,91,244
25-201,25201,PI,NULL,369,317
25-202,25202,PI,NULL,287,256
25-203,25203,PI,NULL,370,280
25-204,25204,PI,NULL,319,238
25-205,25205,PI,NULL,326,271
25-206,25206,PI,NULL,213,154
25-208,25208,PI,NULL,367,356
25-209,25209,PI,NULL,328,325
25-210,25210,PI,NULL,394,393
25-211,25211,PI,NULL,274,282
25-212,25212,PI,NULL,308,302
25-213,25213,PI,NULL,375,326
25-215,25215,PI,NULL,376,215
25-216,25216,PI,NULL,216,186
25-217,25217,PI,NULL,325,335
25-218,25218,PI,NULL,359,286
25-219,25219,PI,NULL,338,364
25-220(*),25220,PI,NULL,0,0
25-221,25221,PI,NULL,282,309
25-222,25222,PI,NULL,247,164
25-226,25226,PI,NULL,218,179
25-227,25227,PI,NULL,195,104
25-228,25228,PI,NULL,313,211
25-230,25230,PI,NULL,85,58
25-235,25235,PI,NULL,7,12
25-236,25236,PI,NULL,231,190
25-237(*),25237,PI,NULL,0,0
25-238,25238,PI,NULL,158,150
25-239,25239,PI,NULL,277,335
25-240,25240,PI,NULL,125,126
25-241,25241,PI,NULL,167,114
25-242,25242,PI,NULL,332,335
25-243,25243,PI,NULL,268,225
25-244,25244,PI,NULL,355,367
25-245(*),25245,PI,NULL,0,0
25-246,25246,PI,NULL,24,28
25-247,25247,PI,NULL,273,236
25-248,25248,PI,NULL,339,387
25-249,25249,PI,NULL,309,311
25-250,25250,PI,NULL,113,133
25-251,25251,PI,NULL,233,310
25-252,25252,PI,NULL,260,235
25-253,25253,PI,NULL,187,189
25-254,25254,PI,NULL,174,133
25-255,25255,PI,NULL,176,183
25-256,25256,PI,NULL,261,269
25-257,25257,PI,NULL,267,274
25-258,25258,PI,NULL,259,385
