Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,JE,NULL,10652,5245
101 Gardiner,101,JE,NULL,121,70
102 Port Discovery,102,JE,NULL,114,111
103 Crocker,103,JE,NULL,87,89
104 Cape George,104,JE,NULL,405,132
105 Discovery Bay,105,JE,NULL,377,137
106 North Jacob,106,JE,NULL,271,128
107 South Jacob,107,JE,NULL,329,187
200 Coyle,200,JE,NULL,135,117
201 Quilcene,201,JE,NULL,203,338
204 Brinnon,204,JE,NULL,289,376
300 Chimacum I,300,JE,NULL,190,177
301 Chimacum II,301,JE,NULL,124,92
302 Center I,302,JE,NULL,134,166
303 Hadlock,303,JE,NULL,295,211
304 Kala Point,304,JE,NULL,448,146
305 Irondale I,305,JE,NULL,250,119
306 Irondale II,306,JE,NULL,271,223
307 Four Corners,307,JE,NULL,190,132
308 Center II,308,JE,NULL,107,95
401 Nordland,401,JE,NULL,360,197
500 Port Ludlow,500,JE,NULL,405,206
501 Port Ludlow I,501,JE,NULL,437,203
502 Port Ludlow II,502,JE,NULL,235,192
503 Port Ludlow III,503,JE,NULL,303,127
504 Port Ludlow IV,504,JE,NULL,182,104
505 Port Ludlow V,505,JE,NULL,264,194
600 Hoh,600,JE,NULL,19,29
601 Queets,601,JE,NULL,16,26
700 Port Townsend,700,JE,NULL,390,121
701 Port Townsend,701,JE,NULL,202,37
702 Port Townsend,702,JE,NULL,245,37
703 Port Townsend,703,JE,NULL,287,57
704 Port Townsend,704,JE,NULL,227,26
705 Port Townsend,705,JE,NULL,234,83
706 Port Townsend,706,JE,NULL,599,143
707 Port Townsend,707,JE,NULL,521,137
708 Port Townsend,708,JE,NULL,547,129
709 Port Townsend,709,JE,NULL,500,91
710 Port Townsend,710,JE,NULL,339,60
