Row Label,PrecinctCode,County,Registered Voters,Yes,No
CASSIDY,14414522,SN,NULL,176,124
MILL CREEK  1,14441301,SN,NULL,144,255
MILL CREEK  2,14441302,SN,NULL,95,192
MILL CREEK  3,14441303,SN,NULL,80,138
MILL CREEK  4,14441304,SN,NULL,81,172
MILL CREEK  5,14441353,SN,NULL,158,284
MILL CREEK  6,14441354,SN,NULL,158,267
MILL CREEK  7,14441367,SN,NULL,8,19
MILL CREEK  8,14441376,SN,NULL,145,262
MILL CREEK  9,14441377,SN,NULL,107,231
MILL CREEK 10,14441472,SN,NULL,112,149
MILL CREEK 11,14441473,SN,NULL,101,155
MILL CREEK 12,14441495,SN,NULL,114,172
MILL CREEK 13,14441505,SN,NULL,119,163
MILL CREEK 14,14441629,SN,NULL,4,8
MILL CREEK 15,14441640,SN,NULL,107,230
MILL CREEK 16,14441652,SN,NULL,80,147
MILL CREEK 17,14441665,SN,NULL,155,179
MILL CREEK 18,14441666,SN,NULL,118,169
MILL CREEK 19,14441667,SN,NULL,174,254
MILL CREEK 20,14441668,SN,NULL,89,172
MILL CREEK 21,14441702,SN,NULL,57,111
MILL CREEK 22,14441703,SN,NULL,94,118
FERNWOOD,14444006,SN,NULL,124,171
BROOK,14444278,SN,NULL,158,245
HILL,14444293,SN,NULL,122,153
LARIMER,14444298,SN,NULL,147,139
MISTY,14444305,SN,NULL,150,189
OAKS,14444308,SN,NULL,178,183
PUGET PARK,14444317,SN,NULL,109,159
KENWOOD,14444348,SN,NULL,123,162
OLYMPUS,14444357,SN,NULL,104,163
SEATTLE HILL,14444361,SN,NULL,127,146
MERWIN,14444547,SN,NULL,121,106
CREEKSIDE,14444575,SN,NULL,110,130
DOUGLAS FIRS,14444576,SN,NULL,118,149
GRAND FIRS,14444582,SN,NULL,196,226
KATTENHORN,14444584,SN,NULL,169,290
SILVER FIRS,14444590,SN,NULL,194,192
TUCKER,14444595,SN,NULL,125,209
SPRUCE,14444658,SN,NULL,92,96
THOMAS CREEK,14444659,SN,NULL,117,174
WINDROSE,14444660,SN,NULL,160,247
STRAWBERRY,14444684,SN,NULL,145,175
DOGWOOD,14444693,SN,NULL,87,181
SNOHOMISH  1,14451014,SN,NULL,175,186
SNOHOMISH  3,14451038,SN,NULL,116,183
SNOHOMISH  5,14451056,SN,NULL,184,251
LAKE STEVENS  1,14451134,SN,NULL,225,187
LAKE STEVENS  2,14451135,SN,NULL,163,145
SNOHOMISH  7,14451144,SN,NULL,152,166
SNOHOMISH  8,14451145,SN,NULL,209,209
LAKE STEVENS  3,14451349,SN,NULL,186,204
LAKE STEVENS  4,14451418,SN,NULL,145,137
SNOHOMISH  2,14451436,SN,NULL,134,120
SNOHOMISH  4,14451437,SN,NULL,150,150
SNOHOMISH  6,14451438,SN,NULL,130,108
LAKE STEVENS  6,14451503,SN,NULL,178,142
SNOHOMISH  9,14451508,SN,NULL,90,110
LAKE STEVENS  7,14451536,SN,NULL,209,169
LAKE STEVENS  5,14451625,SN,NULL,145,118
LAKE STEVENS  8,14451649,SN,NULL,164,139
LAKE STEVENS  9,14451663,SN,NULL,146,112
LAKE STEVENS 10,14451664,SN,NULL,206,114
LAKE STEVENS 11,14451671,SN,NULL,102,93
LAKE STEVENS 12,14451672,SN,NULL,120,125
LAKE STEVENS 13,14451673,SN,NULL,154,137
LAKE STEVENS 14,14451674,SN,NULL,128,151
LAKE STEVENS 15,14451675,SN,NULL,175,219
SNOHOMISH 10,14451709,SN,NULL,91,56
LAKE STEVENS 16,14451716,SN,NULL,131,98
LAKE STEVENS 17,14451717,SN,NULL,170,146
LAKE STEVENS 18,14451718,SN,NULL,164,105
LAKE STEVENS 19,14451719,SN,NULL,203,132
LAKE STEVENS 20,14451720,SN,NULL,170,126
LAKE STEVENS 21,14451721,SN,NULL,203,181
LAKE STEVENS 22,14451722,SN,NULL,132,122
LAKE STEVENS 23,14451723,SN,NULL,140,85
LAKE STEVENS 24,14451724,SN,NULL,119,114
LAKE STEVENS 25,14451725,SN,NULL,44,59
LAKE STEVENS 26,14451726,SN,NULL,90,73
LAKE STEVENS 27,14451727,SN,NULL,80,78
LAKE STEVENS 28,14451757,SN,NULL,181,117
MARSH,14454012,SN,NULL,191,191
SOUTH SNOHOMISH,14454017,SN,NULL,124,140
WELANGDON,14454018,SN,NULL,16,4
LUDWIG,14454024,SN,NULL,168,132
SEXTON,14454029,SN,NULL,199,198
MACHIAS,14454045,SN,NULL,260,221
MARION,14454046,SN,NULL,164,103
RIVERVIEW,14454052,SN,NULL,178,164
SOUTH LAKE STEVENS,14454059,SN,NULL,175,157
FIR,14454066,SN,NULL,161,139
GLENWOOD,14454067,SN,NULL,119,98
TRAIL,14454072,SN,NULL,96,67
BERKSHIRE,14454075,SN,NULL,226,204
HAINES,14454291,SN,NULL,199,152
MEADOW,14454300,SN,NULL,159,115
PEAK,14454311,SN,NULL,12,2
PENNANT,14454312,SN,NULL,201,208
PETERSON,14454313,SN,NULL,193,207
PINEWOOD,14454315,SN,NULL,115,185
WINDSONG,14454336,SN,NULL,119,151
WOODRIDGE,14454339,SN,NULL,161,241
DUBUQUE,14454345,SN,NULL,182,122
POINTE,14454358,SN,NULL,22,29
SUNRISE,14454364,SN,NULL,108,173
VALMONT,14454366,SN,NULL,87,93
HEARTHSTONE,14454458,SN,NULL,100,138
MARKS,14454464,SN,NULL,168,168
OSBORN,14454477,SN,NULL,148,122
PANTHER CREEK,14454478,SN,NULL,185,134
PIONEER TRAILS,14454480,SN,NULL,148,165
RIDGEWAY,14454482,SN,NULL,115,84
STITCH,14454485,SN,NULL,48,52
CENTENNIAL,14454490,SN,NULL,236,211
FIRCREST,14454493,SN,NULL,93,121
GREENWOOD,14454530,SN,NULL,187,152
HAVEN,14454531,SN,NULL,156,202
HILLSIDE,14454532,SN,NULL,78,51
OHLDE,14454549,SN,NULL,188,137
RUGGS LAKE,14454554,SN,NULL,162,188
FOUR CORNERS,14454580,SN,NULL,170,148
KNOX,14454585,SN,NULL,5,14
MORNING RISE,14454588,SN,NULL,152,144
PELLERIN,14454634,SN,NULL,155,147
KENSINGTON,14454648,SN,NULL,84,85
OVERLOOK,14454706,SN,NULL,159,234
SOUTH ALDERWOOD,20134083,SN,NULL,138,269
SAMOEA,20134196,SN,NULL,150,194
POPLAR,20134316,SN,NULL,79,102
CRAWFORD,20134690,SN,NULL,39,62
MOUNTLAKE TERRACE  1,20141090,SN,NULL,100,152
MOUNTLAKE TERRACE  2,20141091,SN,NULL,108,157
MOUNTLAKE TERRACE  3,20141092,SN,NULL,100,165
MOUNTLAKE TERRACE  5,20141093,SN,NULL,115,165
MOUNTLAKE TERRACE  6,20141094,SN,NULL,103,121
MOUNTLAKE TERRACE 11,20141138,SN,NULL,113,150
MOUNTLAKE TERRACE 12,20141139,SN,NULL,119,151
MOUNTLAKE TERRACE 13,20141140,SN,NULL,116,202
MOUNTLAKE TERRACE 14,20141141,SN,NULL,116,205
MOUNTLAKE TERRACE 15,20141142,SN,NULL,104,163
BRIER 1,20141179,SN,NULL,152,196
BRIER 2,20141180,SN,NULL,110,168
BRIER 3,20141181,SN,NULL,154,334
MOUNTLAKE TERRACE 17,20141189,SN,NULL,117,267
MOUNTLAKE TERRACE 18,20141190,SN,NULL,113,176
MOUNTLAKE TERRACE 19,20141191,SN,NULL,125,214
BRIER 4,20141276,SN,NULL,108,240
BRIER 5,20141277,SN,NULL,155,263
BRIER 6,20141343,SN,NULL,78,148
BRIER 7,20141344,SN,NULL,114,176
MOUNTLAKE TERRACE  4,20141432,SN,NULL,85,132
BRIER 8,20141614,SN,NULL,119,137
MOUNTLAKE TERRACE 16,20141630,SN,NULL,65,158
NORTH CREEK,20144065,SN,NULL,111,173
LOCUST,20144078,SN,NULL,105,208
WILLOWDALE,20144085,SN,NULL,128,236
HUNT(*),20144089,SN,NULL,0,0
MERIDIAN,20144136,SN,NULL,157,198
VINE,20144146,SN,NULL,111,172
ATLAS,20144177,SN,NULL,136,255
QUEENS,20144212,SN,NULL,132,188
WAXON,20144213,SN,NULL,159,241
COUNTRY,20144281,SN,NULL,111,131
CRYSTAL,20144284,SN,NULL,104,202
THRASHERS,20144324,SN,NULL,115,165
DAMSON,20144446,SN,NULL,163,229
WANDERING CREEK,20144596,SN,NULL,146,206
NEWTON,20144705,SN,NULL,92,155
STANWOOD 1,21011199,SN,NULL,91,72
STANWOOD 2,21011200,SN,NULL,159,118
STANWOOD 3,21011509,SN,NULL,128,123
STANWOOD 4,21011641,SN,NULL,192,232
STANWOOD 5,21011669,SN,NULL,255,142
STANWOOD 6,21011711,SN,NULL,127,98
STANWOOD 7,21011712,SN,NULL,105,75
FLORENCE,21014002,SN,NULL,87,47
PORT SUSAN,21014004,SN,NULL,229,214
CEDARHOME,21014022,SN,NULL,184,138
CLIFF,21014025,SN,NULL,125,102
STANBY,21014030,SN,NULL,48,50
SILVANA,21014037,SN,NULL,142,91
LAKEWOOD,21014061,SN,NULL,177,113
VILLAGE,21014073,SN,NULL,244,199
LAKE GOODWIN,21014087,SN,NULL,280,221
KACKMAN,21014296,SN,NULL,134,103
ROWLAND,21014319,SN,NULL,122,101
THOMPSON,21014323,SN,NULL,214,165
WATERS,21014332,SN,NULL,195,205
MC RAE,21014352,SN,NULL,150,94
HAPPY VALLEY,21014457,SN,NULL,134,84
SHOECRAFT,21014483,SN,NULL,232,165
LAKE HOWARD,21014502,SN,NULL,184,134
MC DONALD,21014545,SN,NULL,160,80
KAYAK,21014638,SN,NULL,155,156
SILVANA TERRACE,21014682,SN,NULL,142,88
KETCHUM,21014700,SN,NULL,192,114
ROSE,21014708,SN,NULL,137,94
SUNDAY LAKE,21014714,SN,NULL,243,175
MUKILTEO  1,22121192,SN,NULL,153,270
MUKILTEO  2,22121193,SN,NULL,158,334
MUKILTEO  3,22121194,SN,NULL,117,156
EVERETT  56,22121259,SN,NULL,138,109
EVERETT  57,22121260,SN,NULL,136,145
MUKILTEO  4,22121262,SN,NULL,100,159
MUKILTEO  5,22121263,SN,NULL,179,273
MUKILTEO  7,22121306,SN,NULL,77,176
MUKILTEO  8,22121307,SN,NULL,110,135
MUKILTEO  9,22121355,SN,NULL,128,191
MUKILTEO 11,22121378,SN,NULL,106,182
MUKILTEO 12,22121379,SN,NULL,144,353
MUKILTEO 13,22121380,SN,NULL,131,218
MUKILTEO 14,22121381,SN,NULL,151,258
MUKILTEO 16,22121382,SN,NULL,141,286
MUKILTEO 18,22121383,SN,NULL,145,288
EVERETT  35,22121400,SN,NULL,147,165
EVERETT  64,22121405,SN,NULL,79,57
EVERETT  65,22121406,SN,NULL,133,114
EVERETT  66,22121407,SN,NULL,119,176
EVERETT  84,22121448,SN,NULL,35,48
MUKILTEO 19,22121474,SN,NULL,94,184
MUKILTEO 20,22121475,SN,NULL,147,274
EVERETT  91,22121491,SN,NULL,93,113
EVERETT  52,22121615,SN,NULL,110,142
EVERETT  61,22121616,SN,NULL,21,34
EVERETT  79,22121621,SN,NULL,150,119
EVERETT  83,22121622,SN,NULL,123,106
EVERETT  92(*),22121624,SN,NULL,0,0
MUKILTEO  6,22121631,SN,NULL,133,214
MUKILTEO 15,22121632,SN,NULL,53,57
MUKILTEO 17,22121633,SN,NULL,196,234
MUKILTEO 10,22121655,SN,NULL,73,148
EVERETT  95,22121697,SN,NULL,62,74
MUKILTEO 21,22121704,SN,NULL,78,130
HIWAY,22124068,SN,NULL,14,20
SHELBY,22124100,SN,NULL,75,180
LIND,22124185,SN,NULL,142,164
YORK,22124274,SN,NULL,175,158
WINGATE,22124337,SN,NULL,120,227
STOCK SHOW,22124486,SN,NULL,86,76
OLIVIA,22124589,SN,NULL,19,24
LYNNWOOD 19,22131422,SN,NULL,143,175
LYNNWOOD 34,22131538,SN,NULL,62,109
MEADOWDALE,22134040,SN,NULL,94,192
EMANDER,22134063,SN,NULL,143,157
ASH,22134076,SN,NULL,180,230
MANOR,22134079,SN,NULL,107,187
MANORDALE,22134080,SN,NULL,122,149
SERENE,22134082,SN,NULL,135,157
STICKNEY,22134084,SN,NULL,163,161
FIELD,22134088,SN,NULL,138,168
ALICIA,22134150,SN,NULL,150,200
CASCADE,22134152,SN,NULL,90,114
GROVE,22134183,SN,NULL,181,171
PIONEER,22134195,SN,NULL,143,142
GIBSON,22134265,SN,NULL,98,110
HEMLOCK,22134268,SN,NULL,140,282
COVE,22134282,SN,NULL,134,154
EMERALD,22134286,SN,NULL,122,152
PICNIC POINT,22134314,SN,NULL,101,156
SHORE,22134320,SN,NULL,144,200
NORMA,22134356,SN,NULL,98,143
PUGET,22134359,SN,NULL,90,193
SHADOW WOOD,22134362,SN,NULL,122,177
ALDER,22134368,SN,NULL,106,161
KEELER,22134373,SN,NULL,93,148
MARINER,22134427,SN,NULL,126,118
POST,22134434,SN,NULL,143,152
HAMPTON,22134456,SN,NULL,139,187
HIPOINT,22134459,SN,NULL,85,120
JEFF,22134460,SN,NULL,101,128
MADISON,22134463,SN,NULL,172,243
WOODGATE,22134489,SN,NULL,78,91
FAIRWOOD,22134492,SN,NULL,80,71
STONE GATE,22134497,SN,NULL,92,162
HILLMAN,22134501,SN,NULL,85,188
BEVERLY,22134520,SN,NULL,113,175
ADMIRALTY,22134642,SN,NULL,96,128
AVALON,22134688,SN,NULL,74,85
DALE,22134692,SN,NULL,152,156
JEFFERSON,22134699,SN,NULL,77,134
LUNDS GULCH,22134758,SN,NULL,46,71
MARTHA LAKE,22144081,SN,NULL,148,173
EAST SHORE,22144131,SN,NULL,135,167
FREEWAY,22144166,SN,NULL,145,169
ROYAL,22144209,SN,NULL,232,218
CASCADIAN,22144279,SN,NULL,190,192
CLOVER,22144280,SN,NULL,122,128
KENTISH,22144297,SN,NULL,115,117
WALNUT,22144331,SN,NULL,93,124
EVERGREEN,22144415,SN,NULL,101,101
FOREST,22144455,SN,NULL,126,210
NORTHROAD,22144476,SN,NULL,167,225
RHODY RIDGE,22144481,SN,NULL,87,134
FILBERT,22144527,SN,NULL,166,230
MEADOWCREST,22144546,SN,NULL,138,159
TERRACE,22144556,SN,NULL,32,42
ELFIN,22144578,SN,NULL,88,86
BUTTERNUT,22144689,SN,NULL,129,177
POPPY,22144707,SN,NULL,98,111
LYNNWOOD  1,23231115,SN,NULL,54,105
LYNNWOOD  2,23231116,SN,NULL,92,130
LYNNWOOD  3,23231117,SN,NULL,127,148
LYNNWOOD  4,23231118,SN,NULL,99,133
LYNNWOOD  5,23231119,SN,NULL,76,95
LYNNWOOD  6,23231120,SN,NULL,91,180
LYNNWOOD  7,23231121,SN,NULL,150,204
LYNNWOOD  8,23231122,SN,NULL,100,121
LYNNWOOD  9,23231123,SN,NULL,123,218
LYNNWOOD 10,23231124,SN,NULL,69,102
LYNNWOOD 11,23231125,SN,NULL,133,172
LYNNWOOD 13,23231168,SN,NULL,98,129
LYNNWOOD 16,23231186,SN,NULL,111,148
LYNNWOOD 17,23231201,SN,NULL,153,233
LYNNWOOD 18,23231202,SN,NULL,116,181
LYNNWOOD 20,23231203,SN,NULL,118,175
LYNNWOOD 22,23231204,SN,NULL,75,128
LYNNWOOD 23,23231205,SN,NULL,95,178
LYNNWOOD 24,23231206,SN,NULL,97,135
LYNNWOOD 28,23231207,SN,NULL,88,96
LYNNWOOD 29,23231208,SN,NULL,149,234
LYNNWOOD 30,23231210,SN,NULL,140,199
LYNNWOOD 12,23231419,SN,NULL,123,179
LYNNWOOD 14,23231420,SN,NULL,93,142
LYNNWOOD 15,23231421,SN,NULL,92,123
LYNNWOOD 21,23231423,SN,NULL,127,172
LYNNWOOD 31,23231424,SN,NULL,74,99
LYNNWOOD 32(*),23231462,SN,NULL,0,0
LYNNWOOD 33,23231516,SN,NULL,149,174
LYNNWOOD 25,23231626,SN,NULL,153,223
LYNNWOOD 26,23231627,SN,NULL,124,195
HILLTOP,23234077,SN,NULL,164,257
CYPRESS,23234175,SN,NULL,127,189
LAURA,23234184,SN,NULL,154,217
ALDERCREST,23234444,SN,NULL,36,32
LARCH,23234461,SN,NULL,121,172
MAGNOLIA,23234539,SN,NULL,102,139
PACIFIC,23234550,SN,NULL,25,53
RIDGEVIEW,23234755,SN,NULL,61,102
MOUNTLAKE TERRACE  7,23241095,SN,NULL,96,78
MOUNTLAKE TERRACE  8,23241096,SN,NULL,103,171
MOUNTLAKE TERRACE  9,23241097,SN,NULL,80,109
MOUNTLAKE TERRACE 10,23241137,SN,NULL,152,274
NILE,23244749,SN,NULL,0,0
MARYSVILLE  1,23811047,SN,NULL,130,83
MARYSVILLE  2,23811048,SN,NULL,80,58
MARYSVILLE  4,23811128,SN,NULL,137,99
MARYSVILLE  6,23811129,SN,NULL,134,87
MARYSVILLE  3,23811261,SN,NULL,182,162
MARYSVILLE  9,23811299,SN,NULL,73,67
MARYSVILLE 11,23811342,SN,NULL,192,191
MARYSVILLE  7,23811350,SN,NULL,122,82
MARYSVILLE  8,23811351,SN,NULL,142,122
MARYSVILLE 10,23811429,SN,NULL,142,100
MARYSVILLE 13,23811430,SN,NULL,149,103
MARYSVILLE 15,23811465,SN,NULL,153,148
MARYSVILLE 17,23811467,SN,NULL,168,112
MARYSVILLE 20,23811504,SN,NULL,158,139
MARYSVILLE 26,23811544,SN,NULL,185,157
MARYSVILLE 27,23811571,SN,NULL,196,178
MARYSVILLE 28,23811572,SN,NULL,91,90
MARYSVILLE 25,23811650,SN,NULL,91,77
MARYSVILLE 29,23811651,SN,NULL,100,70
MARYSVILLE 32,23811679,SN,NULL,137,86
MARYSVILLE 35,23811728,SN,NULL,176,130
MARYSVILLE 36,23811729,SN,NULL,125,91
MARYSVILLE 37,23811730,SN,NULL,104,111
MARYSVILLE 38,23811731,SN,NULL,121,96
MARYSVILLE 39,23811732,SN,NULL,127,136
MARYSVILLE 40,23811733,SN,NULL,129,122
MARYSVILLE 41,23811734,SN,NULL,101,106
MARYSVILLE 42,23811735,SN,NULL,133,117
MARYSVILLE 43,23811736,SN,NULL,188,101
MARYSVILLE 46,23811739,SN,NULL,228,186
MARYSVILLE 47,23811740,SN,NULL,154,148
MARYSVILLE 48,23811741,SN,NULL,137,113
MARYSVILLE 49,23811742,SN,NULL,148,96
MARYSVILLE 50,23811743,SN,NULL,152,143
MARYSVILLE 51,23811744,SN,NULL,63,66
LOMA,23814167,SN,NULL,148,147
TIMBER,23814325,SN,NULL,0,0
WILLOW,23814335,SN,NULL,140,114
STRAUS,23814363,SN,NULL,272,137
WENBERG,23814488,SN,NULL,186,133
EVERETT   1,23821214,SN,NULL,110,272
EVERETT   2,23821215,SN,NULL,90,215
EVERETT   3,23821216,SN,NULL,80,162
EVERETT   4,23821217,SN,NULL,115,167
EVERETT   6,23821218,SN,NULL,94,119
EVERETT   8,23821219,SN,NULL,138,114
EVERETT  11,23821220,SN,NULL,115,247
EVERETT  12,23821221,SN,NULL,96,155
EVERETT  13,23821222,SN,NULL,114,120
EVERETT  14,23821223,SN,NULL,114,165
EVERETT  15,23821224,SN,NULL,121,148
EVERETT  16,23821225,SN,NULL,106,116
EVERETT  17,23821226,SN,NULL,71,95
EVERETT  18,23821227,SN,NULL,144,227
EVERETT  19,23821228,SN,NULL,92,154
EVERETT  20,23821229,SN,NULL,121,146
EVERETT  21,23821230,SN,NULL,171,211
EVERETT  22,23821231,SN,NULL,104,142
EVERETT  24,23821232,SN,NULL,119,181
EVERETT  25,23821233,SN,NULL,98,150
EVERETT  26,23821234,SN,NULL,160,250
EVERETT  27,23821235,SN,NULL,138,163
EVERETT  28,23821236,SN,NULL,96,143
EVERETT  29,23821237,SN,NULL,87,122
EVERETT  31,23821238,SN,NULL,119,96
EVERETT  32,23821239,SN,NULL,140,146
EVERETT  33,23821240,SN,NULL,179,208
EVERETT  34,23821241,SN,NULL,108,91
EVERETT  36,23821242,SN,NULL,140,106
EVERETT  37,23821243,SN,NULL,142,137
EVERETT  38,23821244,SN,NULL,41,36
EVERETT  39,23821245,SN,NULL,160,107
EVERETT  40,23821246,SN,NULL,74,57
EVERETT  41,23821247,SN,NULL,105,119
EVERETT  42,23821248,SN,NULL,104,120
EVERETT  43,23821249,SN,NULL,103,68
EVERETT  44,23821250,SN,NULL,96,103
EVERETT  45,23821251,SN,NULL,107,126
EVERETT  48,23821252,SN,NULL,115,116
EVERETT  49,23821253,SN,NULL,149,201
EVERETT  50,23821254,SN,NULL,127,148
