Row Label,PrecinctCode,County,Registered Voters,Repealed,Maintained
Total,-1,CH,NULL,10943,10014
100(*),100,CH,NULL,0,0
110,110,CH,NULL,164,119
111,111,CH,NULL,38,47
112,112,CH,NULL,10,13
113,113,CH,NULL,44,22
114,114,CH,NULL,167,188
115,115,CH,NULL,12,22
116,116,CH,NULL,63,74
120,120,CH,NULL,147,117
121,121,CH,NULL,133,111
122,122,CH,NULL,69,78
123,123,CH,NULL,15,20
124,124,CH,NULL,27,31
125,125,CH,NULL,243,274
126,126,CH,NULL,36,39
127,127,CH,NULL,60,61
128,128,CH,NULL,29,25
129,129,CH,NULL,87,131
131,131,CH,NULL,29,21
132,132,CH,NULL,20,15
133,133,CH,NULL,200,115
134,134,CH,NULL,277,221
135,135,CH,NULL,260,212
136,136,CH,NULL,4,2
140,140,CH,NULL,84,56
141,141,CH,NULL,7,7
142,142,CH,NULL,17,15
143,143,CH,NULL,6,7
144,144,CH,NULL,14,8
145,145,CH,NULL,16,11
146,146,CH,NULL,49,49
147,147,CH,NULL,245,197
148,148,CH,NULL,118,109
149,149,CH,NULL,119,106
150,150,CH,NULL,22,34
151(*),151,CH,NULL,0,0
152,152,CH,NULL,2,4
153,153,CH,NULL,290,374
154,154,CH,NULL,289,296
155,155,CH,NULL,105,107
156,156,CH,NULL,28,35
157,157,CH,NULL,251,226
158,158,CH,NULL,141,99
159,159,CH,NULL,5,4
161,161,CH,NULL,23,8
162,162,CH,NULL,24,9
163,163,CH,NULL,10,16
164,164,CH,NULL,113,74
165,165,CH,NULL,66,58
171,171,CH,NULL,8,4
172,172,CH,NULL,12,4
173,173,CH,NULL,8,17
174,174,CH,NULL,188,169
175,175,CH,NULL,329,265
181,181,CH,NULL,247,164
182,182,CH,NULL,194,181
183,183,CH,NULL,121,103
190,190,CH,NULL,24,32
210,210,CH,NULL,171,165
220,220,CH,NULL,195,188
310,310,CH,NULL,107,100
320,320,CH,NULL,147,131
330,330,CH,NULL,184,108
410,410,CH,NULL,175,211
420,420,CH,NULL,179,242
430,430,CH,NULL,296,265
440,440,CH,NULL,309,295
450,450,CH,NULL,265,275
460,460,CH,NULL,295,198
480,480,CH,NULL,280,267
490,490,CH,NULL,390,390
510,510,CH,NULL,155,133
520,520,CH,NULL,343,392
530,530,CH,NULL,287,244
540,540,CH,NULL,227,195
560,560,CH,NULL,294,200
580,580,CH,NULL,177,167
590,590,CH,NULL,222,272
610,610,CH,NULL,185,142
710,710,CH,NULL,175,149
720,720,CH,NULL,231,248
730,730,CH,NULL,312,207
1149,1149,CH,NULL,18,20
1150,1150,CH,NULL,4,2
1151(*),1151,CH,NULL,0,0
