Row Label,PrecinctCode,County,Registered Voters,Repealed,Maintained
Total,-1,DG,NULL,5352,4483
PRECINCT 101,101,DG,NULL,118,110
PRECINCT 102,102,DG,NULL,213,199
PRECINCT 103,103,DG,NULL,47,48
PRECINCT 104,104,DG,NULL,263,211
PRECINCT 105,105,DG,NULL,73,61
PRECINCT 106,106,DG,NULL,100,79
PRECINCT 107,107,DG,NULL,111,72
PRECINCT 108,108,DG,NULL,104,96
PRECINCT 109,109,DG,NULL,75,61
PRECINCT 110,110,DG,NULL,149,113
PRECINCT 111,111,DG,NULL,190,187
PRECINCT 112,112,DG,NULL,112,114
PRECINCT 113,113,DG,NULL,99,98
PRECINCT 114,114,DG,NULL,87,83
PRECINCT 201,201,DG,NULL,135,90
PRECINCT 202,202,DG,NULL,62,45
PRECINCT 203,203,DG,NULL,158,111
PRECINCT 204,204,DG,NULL,159,166
PRECINCT 205,205,DG,NULL,242,159
PRECINCT 206,206,DG,NULL,102,81
PRECINCT 207,207,DG,NULL,190,147
PRECINCT 208,208,DG,NULL,93,74
PRECINCT 209,209,DG,NULL,199,120
PRECINCT 210,210,DG,NULL,67,45
PRECINCT 211,211,DG,NULL,45,44
PRECINCT 212,212,DG,NULL,117,97
PRECINCT 213,213,DG,NULL,113,59
PRECINCT 214,214,DG,NULL,40,33
PRECINCT 215,215,DG,NULL,159,112
PRECINCT 301,301,DG,NULL,197,216
PRECINCT 302,302,DG,NULL,144,189
PRECINCT 303,303,DG,NULL,121,97
PRECINCT 304,304,DG,NULL,27,36
PRECINCT 305,305,DG,NULL,96,58
PRECINCT 306,306,DG,NULL,88,90
PRECINCT 307,307,DG,NULL,33,28
PRECINCT 308,308,DG,NULL,41,23
PRECINCT 309,309,DG,NULL,63,20
PRECINCT 310,310,DG,NULL,68,44
PRECINCT 311,311,DG,NULL,81,66
PRECINCT 312,312,DG,NULL,113,84
PRECINCT 313,313,DG,NULL,32,27
PRECINCT 314,314,DG,NULL,22,34
PRECINCT 315,315,DG,NULL,182,181
PRECINCT 316,316,DG,NULL,146,135
PRECINCT 317,317,DG,NULL,219,201
PRECINCT 318,318,DG,NULL,57,39
