Row Label,PrecinctCode,County,Registered Voters,Mary Yu
490,490,CR,NULL,277
491,491,CR,NULL,30
500,500,CR,NULL,419
502,502,CR,NULL,352
503,503,CR,NULL,296
505,505,CR,NULL,457
510,510,CR,NULL,270
511,511,CR,NULL,24
515,515,CR,NULL,469
520,520,CR,NULL,216
521,521,CR,NULL,10
522,522,CR,NULL,138
523,523,CR,NULL,8
524,524,CR,NULL,41
525,525,CR,NULL,249
527,527,CR,NULL,313
528,528,CR,NULL,363
530,530,CR,NULL,156
535,535,CR,NULL,492
536,536,CR,NULL,241
537,537,CR,NULL,161
538,538,CR,NULL,195
540,540,CR,NULL,417
543,543,CR,NULL,378
545,545,CR,NULL,283
550,550,CR,NULL,472
553,553,CR,NULL,390
555,555,CR,NULL,466
560,560,CR,NULL,416
563,563,CR,NULL,451
565,565,CR,NULL,345
566,566,CR,NULL,276
570,570,CR,NULL,385
571,571,CR,NULL,400
572,572,CR,NULL,527
573,573,CR,NULL,494
574,574,CR,NULL,16
575,575,CR,NULL,120
576,576,CR,NULL,3
577,577,CR,NULL,495
578,578,CR,NULL,35
579,579,CR,NULL,16
580,580,CR,NULL,274
581,581,CR,NULL,195
582,582,CR,NULL,309
583,583,CR,NULL,317
584,584,CR,NULL,366
585,585,CR,NULL,479
586,586,CR,NULL,337
587,587,CR,NULL,324
588,588,CR,NULL,229
590,590,CR,NULL,511
591,591,CR,NULL,504
592,592,CR,NULL,469
593,593,CR,NULL,394
594,594,CR,NULL,13
595,595,CR,NULL,218
596,596,CR,NULL,0
597,597,CR,NULL,42
598,598,CR,NULL,12
600,600,CR,NULL,198
603,603,CR,NULL,216
605,605,CR,NULL,362
606,606,CR,NULL,75
610,610,CR,NULL,538
613,613,CR,NULL,170
615,615,CR,NULL,191
617,617,CR,NULL,395
618,618,CR,NULL,421
620,620,CR,NULL,439
624,624,CR,NULL,102
625,625,CR,NULL,401
626,626,CR,NULL,386
627,627,CR,NULL,396
628,628,CR,NULL,448
629,629,CR,NULL,358
630,630,CR,NULL,332
631,631,CR,NULL,473
632,632,CR,NULL,218
633,633,CR,NULL,384
634,634,CR,NULL,361
635,635,CR,NULL,313
636,636,CR,NULL,337
638,638,CR,NULL,368
639,639,CR,NULL,363
640,640,CR,NULL,408
641,641,CR,NULL,166
642,642,CR,NULL,179
643,643,CR,NULL,380
644,644,CR,NULL,434
645,645,CR,NULL,490
646,646,CR,NULL,207
647,647,CR,NULL,266
648,648,CR,NULL,326
649,649,CR,NULL,347
650,650,CR,NULL,410
651,651,CR,NULL,274
652,652,CR,NULL,385
653,653,CR,NULL,355
654,654,CR,NULL,284
655,655,CR,NULL,379
656,656,CR,NULL,209
658,658,CR,NULL,348
659,659,CR,NULL,406
660,660,CR,NULL,432
662,662,CR,NULL,428
663,663,CR,NULL,292
664,664,CR,NULL,414
667,667,CR,NULL,350
668,668,CR,NULL,392
669,669,CR,NULL,357
670,670,CR,NULL,431
672,672,CR,NULL,344
673,673,CR,NULL,443
674,674,CR,NULL,357
675,675,CR,NULL,270
677,677,CR,NULL,399
678,678,CR,NULL,301
679,679,CR,NULL,283
680,680,CR,NULL,344
681,681,CR,NULL,328
682,682,CR,NULL,355
683,683,CR,NULL,358
685,685,CR,NULL,109
686,686,CR,NULL,298
687,687,CR,NULL,380
688,688,CR,NULL,338
689,689,CR,NULL,423
690,690,CR,NULL,424
691,691,CR,NULL,396
692,692,CR,NULL,419
693,693,CR,NULL,248
694,694,CR,NULL,163
695,695,CR,NULL,431
696,696,CR,NULL,475
697,697,CR,NULL,527
698,698,CR,NULL,368
699,699,CR,NULL,359
700,700,CR,NULL,68
710,710,CR,NULL,200
720,720,CR,NULL,323
900,900,CR,NULL,360
903,903,CR,NULL,395
905,905,CR,NULL,432
910,910,CR,NULL,386
912,912,CR,NULL,336
913,913,CR,NULL,434
914,914,CR,NULL,424
917,917,CR,NULL,268
920,920,CR,NULL,315
925,925,CR,NULL,345
930,930,CR,NULL,382
935,935,CR,NULL,383
940,940,CR,NULL,342
947,947,CR,NULL,325
950,950,CR,NULL,387
951,951,CR,NULL,337
953,953,CR,NULL,172
957,957,CR,NULL,80
958,958,CR,NULL,73
959,959,CR,NULL,16
960,960,CR,NULL,465
961,961,CR,NULL,73
962,962,CR,NULL,288
963,963,CR,NULL,312
964,964,CR,NULL,414
965,965,CR,NULL,365
966,966,CR,NULL,263
967,967,CR,NULL,228
968,968,CR,NULL,353
969,969,CR,NULL,230
985,985,CR,NULL,335
