Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,GA,NULL,786,399
GROUSE-VOTE BY MAIL(*),101,GA,NULL,0,0
MAYVIEW-VOTE BY MAIL(*),102,GA,NULL,0,0
PATAHA,103,GA,NULL,126,43
PEOLA-VOTE BY MAIL,104,GA,NULL,8,4
PING - VOTE BY MAIL,105,GA,NULL,9,11
PLEASANT-VB MAIL,106,GA,NULL,39,14
SCOGGIN - VB MAIL,109,GA,NULL,67,40
TUCANNON - VB MAIL,110,GA,NULL,50,15
WARD 1,201,GA,NULL,70,38
WARD 2,202,GA,NULL,141,79
WARD 3,203,GA,NULL,148,81
WARD 4,204,GA,NULL,94,61
