Row Label,PrecinctCode,County,Registered Voters,Repealed,Maintained
Total,-1,PI,NULL,93099,103443
02-101,2101,PI,NULL,109,59
02-105,2105,PI,NULL,102,92
02-106,2106,PI,NULL,281,267
02-110,2110,PI,NULL,168,122
02-111,2111,PI,NULL,205,188
02-112,2112,PI,NULL,146,140
02-113,2113,PI,NULL,185,138
02-114,2114,PI,NULL,144,124
02-115,2115,PI,NULL,222,167
02-116,2116,PI,NULL,253,263
02-117,2117,PI,NULL,271,219
02-118,2118,PI,NULL,162,142
02-119,2119,PI,NULL,167,116
02-120,2120,PI,NULL,200,179
02-121,2121,PI,NULL,277,206
02-122,2122,PI,NULL,253,217
02-123,2123,PI,NULL,302,217
02-124,2124,PI,NULL,209,178
02-125,2125,PI,NULL,193,180
02-126,2126,PI,NULL,290,207
02-127,2127,PI,NULL,138,124
02-128,2128,PI,NULL,244,230
02-129,2129,PI,NULL,132,150
02-130,2130,PI,NULL,121,127
02-131,2131,PI,NULL,324,225
02-133,2133,PI,NULL,61,70
02-134,2134,PI,NULL,296,238
02-135,2135,PI,NULL,326,246
02-136,2136,PI,NULL,54,43
02-137,2137,PI,NULL,164,115
02-138,2138,PI,NULL,299,315
02-139,2139,PI,NULL,270,203
02-140,2140,PI,NULL,294,254
02-141,2141,PI,NULL,275,249
02-142,2142,PI,NULL,212,209
02-143,2143,PI,NULL,227,162
02-144,2144,PI,NULL,234,228
02-145,2145,PI,NULL,301,219
02-146,2146,PI,NULL,215,178
02-147,2147,PI,NULL,210,194
02-148,2148,PI,NULL,318,238
02-149,2149,PI,NULL,310,263
02-150,2150,PI,NULL,226,217
02-151,2151,PI,NULL,92,80
02-152,2152,PI,NULL,323,243
02-153,2153,PI,NULL,231,216
02-154,2154,PI,NULL,229,203
02-155,2155,PI,NULL,287,248
02-156,2156,PI,NULL,333,309
02-157,2157,PI,NULL,312,305
02-158,2158,PI,NULL,238,197
02-159,2159,PI,NULL,159,159
25-201,25201,PI,NULL,280,348
25-202,25202,PI,NULL,249,243
25-203,25203,PI,NULL,274,297
25-204,25204,PI,NULL,246,237
25-205,25205,PI,NULL,268,267
25-206,25206,PI,NULL,184,154
25-208,25208,PI,NULL,294,359
25-209,25209,PI,NULL,282,302
25-210,25210,PI,NULL,284,421
25-211,25211,PI,NULL,256,236
25-212,25212,PI,NULL,266,299
25-213,25213,PI,NULL,258,377
25-215,25215,PI,NULL,272,251
25-216,25216,PI,NULL,170,200
25-217,25217,PI,NULL,275,332
25-218,25218,PI,NULL,230,338
25-219,25219,PI,NULL,254,374
25-220(*),25220,PI,NULL,0,0
25-221,25221,PI,NULL,234,295
25-222,25222,PI,NULL,193,184
25-226,25226,PI,NULL,167,192
25-227,25227,PI,NULL,150,135
25-228,25228,PI,NULL,245,229
25-230,25230,PI,NULL,76,60
25-235,25235,PI,NULL,11,7
25-236,25236,PI,NULL,227,161
25-237(*),25237,PI,NULL,0,0
25-238,25238,PI,NULL,148,129
25-239,25239,PI,NULL,273,301
25-240,25240,PI,NULL,125,99
25-241,25241,PI,NULL,147,106
25-242,25242,PI,NULL,267,329
25-243,25243,PI,NULL,234,211
25-244,25244,PI,NULL,302,364
25-245,25245,PI,NULL,3,2
25-246,25246,PI,NULL,23,24
25-247,25247,PI,NULL,244,221
25-248,25248,PI,NULL,346,309
25-249,25249,PI,NULL,234,317
25-250,25250,PI,NULL,98,128
25-251,25251,PI,NULL,244,246
25-252,25252,PI,NULL,265,200
25-253,25253,PI,NULL,207,144
25-254,25254,PI,NULL,147,136
25-255,25255,PI,NULL,179,143
25-256,25256,PI,NULL,248,233
25-257,25257,PI,NULL,237,242
25-258,25258,PI,NULL,287,281
25-259,25259,PI,NULL,276,256
25-260,25260,PI,NULL,272,293
25-261,25261,PI,NULL,207,189
25-262,25262,PI,NULL,257,275
25-263,25263,PI,NULL,247,222
25-264,25264,PI,NULL,282,283
25-265,25265,PI,NULL,307,233
25-266,25266,PI,NULL,267,333
25-267,25267,PI,NULL,116,147
25-268,25268,PI,NULL,147,134
25-269,25269,PI,NULL,181,178
25-270,25270,PI,NULL,252,295
25-271,25271,PI,NULL,267,270
25-272,25272,PI,NULL,236,326
25-273,25273,PI,NULL,173,206
