Row Label,PrecinctCode,County,Registered Voters,Repealed,Maintained
Total,-1,FR,NULL,8295,5569
Pct 001,1,FR,NULL,143,63
Pct 002,2,FR,NULL,62,46
Pct 003,3,FR,NULL,39,16
Pct 004,4,FR,NULL,60,31
Pct 005,5,FR,NULL,47,21
Pct 006,6,FR,NULL,81,29
Pct 007,7,FR,NULL,65,37
Pct 008,8,FR,NULL,137,67
Pct 009,9,FR,NULL,49,20
Pct 010,10,FR,NULL,88,36
Pct 011,11,FR,NULL,69,36
Pct 012,12,FR,NULL,46,45
Pct 013,13,FR,NULL,56,28
Pct 014,14,FR,NULL,54,42
Pct 015,15,FR,NULL,64,50
Pct 016,16,FR,NULL,16,3
Pct 017,17,FR,NULL,85,46
Pct 018,18,FR,NULL,50,12
Pct 019,19,FR,NULL,107,64
Pct 020,20,FR,NULL,58,18
Pct 021,21,FR,NULL,23,16
Pct 022,22,FR,NULL,102,74
Pct 023,23,FR,NULL,170,148
Pct 024,24,FR,NULL,106,52
Pct 025,25,FR,NULL,46,21
Pct 026,26,FR,NULL,77,41
Pct 027,27,FR,NULL,57,22
Pct 028,28,FR,NULL,52,30
Pct 029,29,FR,NULL,67,29
Pct 030,30,FR,NULL,34,26
Pct 031,31,FR,NULL,40,35
Pct 032,32,FR,NULL,210,187
Pct 033,33,FR,NULL,89,66
Pct 034,34,FR,NULL,129,122
Pct 035,35,FR,NULL,64,51
Pct 036,36,FR,NULL,163,121
Pct 037,37,FR,NULL,169,116
Pct 038,38,FR,NULL,114,91
Pct 039,39,FR,NULL,129,86
Pct 040,40,FR,NULL,115,92
Pct 041,41,FR,NULL,64,56
Pct 042,42,FR,NULL,91,71
Pct 043,43,FR,NULL,105,63
Pct 044,44,FR,NULL,122,76
Pct 045,45,FR,NULL,170,91
Pct 046,46,FR,NULL,182,113
Pct 047,47,FR,NULL,22,5
Pct 048,48,FR,NULL,117,121
Pct 049,49,FR,NULL,117,129
Pct 050,50,FR,NULL,132,103
Pct 051,51,FR,NULL,134,101
Pct 052,52,FR,NULL,36,26
Pct 053,53,FR,NULL,106,69
Pct 054,54,FR,NULL,56,43
Pct 055,55,FR,NULL,183,150
Pct 056,56,FR,NULL,98,67
Pct 057,57,FR,NULL,91,92
Pct 058,58,FR,NULL,15,14
Pct 059,59,FR,NULL,157,142
Pct 060,60,FR,NULL,46,46
Pct 061,61,FR,NULL,199,86
Pct 062,62,FR,NULL,208,156
Pct 063,63,FR,NULL,116,80
Pct 064,64,FR,NULL,124,57
Pct 065,65,FR,NULL,66,41
Pct 066,66,FR,NULL,163,121
Pct 067,67,FR,NULL,138,90
Pct 068,68,FR,NULL,8,4
Pct 069,69,FR,NULL,23,17
Pct 070,70,FR,NULL,24,42
Pct 071,71,FR,NULL,89,65
Pct 072,72,FR,NULL,94,37
Pct 073,73,FR,NULL,129,135
Pct 074,74,FR,NULL,127,102
Pct 075,75,FR,NULL,17,23
Pct 076,76,FR,NULL,56,26
Pct 077,77,FR,NULL,47,14
Pct 078,78,FR,NULL,63,26
Pct 079,79,FR,NULL,70,41
Pct 080,80,FR,NULL,165,114
Pct 081,81,FR,NULL,43,23
Pct 082,82,FR,NULL,83,27
Pct 083,83,FR,NULL,60,33
Pct 084,84,FR,NULL,29,18
Pct 085,85,FR,NULL,38,14
Pct 086,86,FR,NULL,46,37
Pct 087,87,FR,NULL,37,32
Pct 088,88,FR,NULL,23,17
Pct 089,89,FR,NULL,76,39
Pct 090,90,FR,NULL,90,59
Pct 091,91,FR,NULL,6,6
Pct 092,92,FR,NULL,79,57
Pct 093,93,FR,NULL,84,63
Pct 094,94,FR,NULL,0,0
Pct 095,95,FR,NULL,38,23
Pct 096,96,FR,NULL,52,33
Pct 097,97,FR,NULL,36,14
Pct 098,98,FR,NULL,22,5
Pct 099,99,FR,NULL,19,10
Pct 100,100,FR,NULL,62,34
Pct 101,101,FR,NULL,70,34
