Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,AD,NULL,1585,1753
Ritzville Ward #1,111,AD,NULL,45,57
Ritzville Ward #2,112,AD,NULL,50,47
Ritzville Ward #3,113,AD,NULL,85,78
Ritzville Ward #4,114,AD,NULL,72,68
Ritzville Ward #5,115,AD,NULL,82,58
Ritzville Rural NW,121,AD,NULL,63,86
Ritzville Rural SE,122,AD,NULL,58,81
Batum,123,AD,NULL,25,60
Benge,211,AD,NULL,11,12
Washtucna City #1,212,AD,NULL,38,62
Washtucna Rural,221,AD,NULL,17,45
Ralston,222,AD,NULL,16,22
Lind #1,311,AD,NULL,101,89
Hatton City,313,AD,NULL,5,9
Lind Rural,321,AD,NULL,26,47
Fairview,322,AD,NULL,11,18
Schrag,323,AD,NULL,14,22
Hatton Rural,324,AD,NULL,7,26
Cunningham,325,AD,NULL,3,7
Othello City #1,411,AD,NULL,10,13
Othello City #2,412,AD,NULL,124,66
Othello City #3,413,AD,NULL,105,71
Othello City #4,414,AD,NULL,107,93
Othello City #5,415,AD,NULL,94,88
Othello City #6,416,AD,NULL,54,54
Othello Rural #1,511,AD,NULL,59,20
Othello Rural #2,512,AD,NULL,60,49
Othello Rural #3,513,AD,NULL,87,128
Othello Rural #4,514,AD,NULL,64,90
Othello Rural #5,515,AD,NULL,30,66
Othello Rural #6,516,AD,NULL,62,121
