Row Label,PrecinctCode,County,Registered Voters,Repealed,Maintained
Total,-1,CH,NULL,10424,9722
100,100,CH,NULL,6,2
110,110,CH,NULL,153,118
111,111,CH,NULL,29,51
112,112,CH,NULL,12,10
113,113,CH,NULL,38,27
114,114,CH,NULL,167,169
115,115,CH,NULL,12,19
116,116,CH,NULL,54,81
120,120,CH,NULL,145,112
121,121,CH,NULL,147,98
122,122,CH,NULL,60,74
123,123,CH,NULL,22,15
124,124,CH,NULL,24,30
125,125,CH,NULL,243,263
126,126,CH,NULL,31,39
127,127,CH,NULL,65,54
128,128,CH,NULL,31,21
129,129,CH,NULL,86,118
131,131,CH,NULL,26,24
132,132,CH,NULL,15,14
133,133,CH,NULL,177,128
134,134,CH,NULL,272,203
135,135,CH,NULL,270,182
136,136,CH,NULL,4,2
140,140,CH,NULL,79,58
141,141,CH,NULL,5,8
142,142,CH,NULL,15,14
143,143,CH,NULL,5,8
144,144,CH,NULL,12,10
145,145,CH,NULL,20,6
146,146,CH,NULL,55,41
147,147,CH,NULL,239,194
148,148,CH,NULL,107,108
149,149,CH,NULL,117,100
150(*),150,CH,NULL,0,0
151(*),151,CH,NULL,0,0
152,152,CH,NULL,3,3
153,153,CH,NULL,312,326
154,154,CH,NULL,267,290
155,155,CH,NULL,96,102
156,156,CH,NULL,31,29
157,157,CH,NULL,227,227
158,158,CH,NULL,135,101
159,159,CH,NULL,6,3
161,161,CH,NULL,17,13
162,162,CH,NULL,19,16
163,163,CH,NULL,12,14
164,164,CH,NULL,93,91
165,165,CH,NULL,53,64
171,171,CH,NULL,5,7
172,172,CH,NULL,11,6
173,173,CH,NULL,13,12
174,174,CH,NULL,183,155
175,175,CH,NULL,269,301
181,181,CH,NULL,212,196
182,182,CH,NULL,182,184
183,183,CH,NULL,104,114
190,190,CH,NULL,22,29
210,210,CH,NULL,169,158
220,220,CH,NULL,180,178
310,310,CH,NULL,87,108
320,320,CH,NULL,141,126
330,330,CH,NULL,171,107
410,410,CH,NULL,169,209
420,420,CH,NULL,191,227
430,430,CH,NULL,269,255
440,440,CH,NULL,281,284
450,450,CH,NULL,263,253
460,460,CH,NULL,290,184
480,480,CH,NULL,272,251
490,490,CH,NULL,378,372
510,510,CH,NULL,162,115
520,520,CH,NULL,337,364
530,530,CH,NULL,290,221
540,540,CH,NULL,235,177
560,560,CH,NULL,265,208
580,580,CH,NULL,169,171
590,590,CH,NULL,209,260
610,610,CH,NULL,197,119
710,710,CH,NULL,158,154
720,720,CH,NULL,210,247
730,730,CH,NULL,273,231
1149,1149,CH,NULL,16,21
1150,1150,CH,NULL,2,4
1151(*),1151,CH,NULL,0,0
