Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,DG,NULL,4077,6487
PRECINCT 101,101,DG,NULL,91,144
PRECINCT 102,102,DG,NULL,186,259
PRECINCT 103,103,DG,NULL,42,57
PRECINCT 104,104,DG,NULL,187,318
PRECINCT 105,105,DG,NULL,72,74
PRECINCT 106,106,DG,NULL,87,106
PRECINCT 107,107,DG,NULL,79,116
PRECINCT 108,108,DG,NULL,91,121
PRECINCT 109,109,DG,NULL,67,78
PRECINCT 110,110,DG,NULL,90,190
PRECINCT 111,111,DG,NULL,163,249
PRECINCT 112,112,DG,NULL,95,149
PRECINCT 113,113,DG,NULL,87,117
PRECINCT 114,114,DG,NULL,76,118
PRECINCT 201,201,DG,NULL,102,135
PRECINCT 202,202,DG,NULL,47,70
PRECINCT 203,203,DG,NULL,123,164
PRECINCT 204,204,DG,NULL,117,232
PRECINCT 205,205,DG,NULL,165,275
PRECINCT 206,206,DG,NULL,80,128
PRECINCT 207,207,DG,NULL,143,217
PRECINCT 208,208,DG,NULL,71,106
PRECINCT 209,209,DG,NULL,129,212
PRECINCT 210,210,DG,NULL,63,52
PRECINCT 211,211,DG,NULL,28,65
PRECINCT 212,212,DG,NULL,72,153
PRECINCT 213,213,DG,NULL,56,139
PRECINCT 214,214,DG,NULL,37,42
PRECINCT 215,215,DG,NULL,103,177
PRECINCT 301,301,DG,NULL,154,296
PRECINCT 302,302,DG,NULL,118,240
PRECINCT 303,303,DG,NULL,86,143
PRECINCT 304,304,DG,NULL,18,49
PRECINCT 305,305,DG,NULL,56,109
PRECINCT 306,306,DG,NULL,79,114
PRECINCT 307,307,DG,NULL,25,37
PRECINCT 308,308,DG,NULL,15,48
PRECINCT 309,309,DG,NULL,33,60
PRECINCT 310,310,DG,NULL,55,63
PRECINCT 311,311,DG,NULL,61,105
PRECINCT 312,312,DG,NULL,73,133
PRECINCT 313,313,DG,NULL,21,42
PRECINCT 314,314,DG,NULL,43,21
PRECINCT 315,315,DG,NULL,133,256
PRECINCT 316,316,DG,NULL,137,171
PRECINCT 317,317,DG,NULL,180,274
PRECINCT 318,318,DG,NULL,41,63
