Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,KI,NULL,44805,39601
Total,-1,KI,NULL,44805,39601
BREMERTON 001,100001,KP,NULL,156,95
BREMERTON 002,100002,KP,NULL,114,93
BREMERTON 003,100003,KP,NULL,249,163
BREMERTON 005,100005,KP,NULL,177,111
BREMERTON 006,100006,KP,NULL,190,92
BREMERTON 007,100007,KP,NULL,6,4
BREMERTON 012,100012,KP,NULL,67,39
BREMERTON 013,100013,KP,NULL,233,152
BREMERTON 015,100015,KP,NULL,254,207
BREMERTON 016,100016,KP,NULL,71,37
BREMERTON 022,100022,KP,NULL,192,140
BREMERTON 029,100029,KP,NULL,251,151
BREMERTON 030,100030,KP,NULL,194,213
BREMERTON 031,100031,KP,NULL,123,104
BREMERTON 032,100032,KP,NULL,50,14
BREMERTON 037,100037,KP,NULL,292,304
BREMERTON 040,100040,KP,NULL,254,176
BREMERTON 041,100041,KP,NULL,211,153
BREMERTON 046,100046,KP,NULL,263,182
BREMERTON 051,100051,KP,NULL,23,22
BREMERTON 052,100052,KP,NULL,186,123
BREMERTON 053,100053,KP,NULL,317,257
BREMERTON 054,100054,KP,NULL,150,102
BREMERTON 056,100056,KP,NULL,218,164
BREMERTON 058,100058,KP,NULL,275,182
ILLAHEE 065,100065,KP,NULL,279,286
SYLVAN 066,100066,KP,NULL,276,206
RAINIER 067,100067,KP,NULL,285,259
PERRY 073,100073,KP,NULL,158,127
UELAND 082,100082,KP,NULL,0,0
ROCKY POINT 083,100083,KP,NULL,299,319
RIDGEWAY 084,100084,KP,NULL,61,75
KITSAP LAKE 085,100085,KP,NULL,20,16
POWERLINE 086(*),100086,KP,NULL,0,0
BAYVIEW 087,100087,KP,NULL,79,56
BREMERTON 088,100088,KP,NULL,45,32
MARION 090,100090,KP,NULL,61,28
NAVY YARD CITY 095,100095,KP,NULL,280,174
OLYMPIC 099,100099,KP,NULL,35,23
TRIDENT 101,100101,KP,NULL,82,27
FRONTIER 102,100102,KP,NULL,259,326
OLYMPIC VIEW 103,100103,KP,NULL,177,226
BROWNSVILLE 105,100105,KP,NULL,323,355
OLD FRONTIER 106,100106,KP,NULL,242,351
BREMERTON 107,100107,KP,NULL,0,0
BREMERTON 109,100109,KP,NULL,32,11
CHARLAND 110,100110,KP,NULL,179,207
ALPINE 111,100111,KP,NULL,193,226
HERITAGE PARK 112,100112,KP,NULL,162,206
COUNTRY CLUB 113,100113,KP,NULL,165,129
BREMERTON 114,100114,KP,NULL,0,0
CLEAR CREEK 120,100120,KP,NULL,230,224
BUCKLIN 121,100121,KP,NULL,298,237
LUOTO 122,100122,KP,NULL,120,159
COTTONWOOD 125,100125,KP,NULL,231,194
FOREST RIDGE 126,100126,KP,NULL,149,152
WOODMERE 127,100127,KP,NULL,302,265
CENTRAL VALLEY 128,100128,KP,NULL,305,237
WINSTON 129,100129,KP,NULL,122,95
ERLANDS POINT 130,100130,KP,NULL,174,184
REGAL 131,100131,KP,NULL,82,51
FAIRVIEW 135,100135,KP,NULL,144,161
FIRGLADE 137,100137,KP,NULL,185,139
TIBARDIS 139,100139,KP,NULL,122,112
GILBERTON 140,100140,KP,NULL,215,214
RIDGEPOINT 141,100141,KP,NULL,213,165
UNIVERSITY POINT 142,100142,KP,NULL,172,171
KARIOTIS 143,100143,KP,NULL,295,195
CAMBRIDGE 144,100144,KP,NULL,158,168
SPINNAKER 146,100146,KP,NULL,202,138
BARKER CREEK 147,100147,KP,NULL,284,296
SANTA FE 148,100148,KP,NULL,219,195
RIDGETOP 149,100149,KP,NULL,220,152
MEADOWDALE 150,100150,KP,NULL,188,199
SYMINGTON 151,100151,KP,NULL,145,137
PIONEER 152,100152,KP,NULL,264,372
LARSON 153,100153,KP,NULL,253,368
SEABECK 155,100155,KP,NULL,288,444
LOST HIGHWAY 157,100157,KP,NULL,241,295
HOLLY 158,100158,KP,NULL,73,65
BREMERTON 159,100159,KP,NULL,140,133
SILVERDALE 160,100160,KP,NULL,311,214
MORKEN 161,100161,KP,NULL,369,317
APEX 162,100162,KP,NULL,273,336
ANDERSON CREEK 163,100163,KP,NULL,195,243
EAGLE CREST 164,100164,KP,NULL,295,302
SUTTON 165,100165,KP,NULL,168,154
TRACYTON 170,100170,KP,NULL,171,184
VENA 173,100173,KP,NULL,240,186
FUSON 175,100175,KP,NULL,268,184
PORT ORCHARD 200,100200,KP,NULL,147,92
PORT ORCHARD 201,100201,KP,NULL,237,198
PORT ORCHARD 202,100202,KP,NULL,314,229
PORT ORCHARD 203,100203,KP,NULL,155,90
PORT ORCHARD 204,100204,KP,NULL,239,181
PORT ORCHARD 205,100205,KP,NULL,450,560
PORT ORCHARD 206,100206,KP,NULL,0,0
PORT ORCHARD 207,100207,KP,NULL,243,196
PORT ORCHARD 208,100208,KP,NULL,0,0
PORT ORCHARD 209,100209,KP,NULL,0,0
PORT ORCHARD 210,100210,KP,NULL,195,122
CEDAR 211,100211,KP,NULL,233,220
ANNAPOLIS 212,100212,KP,NULL,367,298
BRASCH 213,100213,KP,NULL,260,260
LAKE HELENA 214,100214,KP,NULL,218,246
PORT ORCHARD 215,100215,KP,NULL,0,0
MINTERBROOK 216,100216,KP,NULL,98,147
SPRING CREEK 217,100217,KP,NULL,174,203
BURLEY 218,100218,KP,NULL,232,327
HUNTER 219,100219,KP,NULL,171,265
ALASKA 221,100221,KP,NULL,320,306
WOODRIDGE 222,100222,KP,NULL,151,143
NEBRASKA 223,100223,KP,NULL,234,230
WHISPERING PINES 227,100227,KP,NULL,260,276
FERNWOOD 230,100230,KP,NULL,292,328
GLENWOOD 232,100232,KP,NULL,298,359
HARPER 240,100240,KP,NULL,259,215
YUKON 241,100241,KP,NULL,200,205
WILSON CREEK 242,100242,KP,NULL,202,255
