Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,PI,NULL,22182,19548
27-404,27404,PI,NULL,120,55
27-405,27405,PI,NULL,280,287
27-406,27406,PI,NULL,367,378
27-407,27407,PI,NULL,244,287
27-408,27408,PI,NULL,275,294
27-409,27409,PI,NULL,265,254
27-410,27410,PI,NULL,294,264
27-411,27411,PI,NULL,364,334
27-412,27412,PI,NULL,252,245
27-413,27413,PI,NULL,287,262
27-414,27414,PI,NULL,355,235
27-415,27415,PI,NULL,292,320
27-416,27416,PI,NULL,301,273
27-417,27417,PI,NULL,349,240
27-418,27418,PI,NULL,301,223
27-419,27419,PI,NULL,317,234
27-420,27420,PI,NULL,401,237
27-421,27421,PI,NULL,287,181
27-422,27422,PI,NULL,409,261
27-423,27423,PI,NULL,378,221
27-424,27424,PI,NULL,310,237
27-425,27425,PI,NULL,290,226
27-426,27426,PI,NULL,268,239
27-427,27427,PI,NULL,310,198
27-428,27428,PI,NULL,295,152
27-429,27429,PI,NULL,295,189
27-430,27430,PI,NULL,311,172
27-431,27431,PI,NULL,84,116
27-432,27432,PI,NULL,231,252
27-433,27433,PI,NULL,258,234
27-434,27434,PI,NULL,218,232
27-435,27435,PI,NULL,255,247
27-436,27436,PI,NULL,287,192
27-437,27437,PI,NULL,225,195
27-438,27438,PI,NULL,252,164
27-439,27439,PI,NULL,267,179
27-440,27440,PI,NULL,279,179
27-441,27441,PI,NULL,207,190
27-442,27442,PI,NULL,167,154
27-443,27443,PI,NULL,170,181
27-444,27444,PI,NULL,209,223
27-445,27445,PI,NULL,198,203
27-446,27446,PI,NULL,182,212
27-447,27447,PI,NULL,219,209
27-448,27448,PI,NULL,5,15
27-449,27449,PI,NULL,241,223
27-450,27450,PI,NULL,240,238
27-451,27451,PI,NULL,178,195
27-452,27452,PI,NULL,184,205
27-453,27453,PI,NULL,177,104
27-454,27454,PI,NULL,257,203
27-455,27455,PI,NULL,197,172
27-456,27456,PI,NULL,164,155
27-457,27457,PI,NULL,203,169
27-458,27458,PI,NULL,161,137
27-459,27459,PI,NULL,133,127
27-460,27460,PI,NULL,273,248
27-461,27461,PI,NULL,319,272
27-462,27462,PI,NULL,280,259
27-463,27463,PI,NULL,219,187
27-464,27464,PI,NULL,263,184
27-465,27465,PI,NULL,208,190
27-466,27466,PI,NULL,220,199
27-467,27467,PI,NULL,207,228
27-468,27468,PI,NULL,199,200
28-501,28501,PI,NULL,304,304
28-502,28502,PI,NULL,285,314
28-503,28503,PI,NULL,298,259
28-504,28504,PI,NULL,322,248
28-505,28505,PI,NULL,319,351
28-506,28506,PI,NULL,316,259
28-507,28507,PI,NULL,252,217
28-508,28508,PI,NULL,148,107
28-509,28509,PI,NULL,0,0
29-601,29601,PI,NULL,181,171
29-602,29602,PI,NULL,151,160
29-603,29603,PI,NULL,229,147
29-604,29604,PI,NULL,175,199
29-605,29605,PI,NULL,127,194
29-606,29606,PI,NULL,195,239
29-607,29607,PI,NULL,238,233
29-608,29608,PI,NULL,179,166
29-609,29609,PI,NULL,132,155
29-610,29610,PI,NULL,174,197
29-611,29611,PI,NULL,52,46
29-612,29612,PI,NULL,114,102
29-613,29613,PI,NULL,219,224
29-614,29614,PI,NULL,228,229
29-615,29615,PI,NULL,219,237
29-616,29616,PI,NULL,195,203
29-617,29617,PI,NULL,180,217
29-618,29618,PI,NULL,168,148
29-619,29619,PI,NULL,187,187
29-620(*),29620,PI,NULL,0,0
29-621(*),29621,PI,NULL,0,0
29-622,29622,PI,NULL,161,137
29-623,29623,PI,NULL,54,26
29-624,29624,PI,NULL,0,0
29-625(*),29625,PI,NULL,0,0
29-626(*),29626,PI,NULL,0,0
29-627,29627,PI,NULL,0,0
