Row Label,PrecinctCode,County,Registered Voters,Mary E. Fairhurst
Total,-1,CU,NULL,1190
ALTO,1,CU,NULL,36
COLUMBIA,2,CU,NULL,153
PING,3,CU,NULL,112
STAR,4,CU,NULL,61
STARBUCK COUNTRY,5,CU,NULL,12
TUCANNON,6,CU,NULL,42
BROOKLYN,101,CU,NULL,129
DAYTON,102,CU,NULL,155
MUSTARD,103,CU,NULL,108
PATIT,104,CU,NULL,115
RAINWATER,105,CU,NULL,103
STARBUCK CITY,106,CU,NULL,55
TOUCHET,107,CU,NULL,109
