Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,SK,NULL,19391,20222
ALDER,101,SK,NULL,121,128
ALGER,102,SK,NULL,110,182
ALLEN,103,SK,NULL,75,136
DUNBAR,104,SK,NULL,44,44
AVON,105,SK,NULL,176,200
SAUK,107,SK,NULL,250,170
BAY VIEW,108,SK,NULL,171,216
BELFAST,109,SK,NULL,108,141
BIG LAKE,110,SK,NULL,247,332
BIRDSVIEW,111,SK,NULL,211,226
BOW,113,SK,NULL,279,284
CASCADE,114,SK,NULL,54,37
CEDARDALE,115,SK,NULL,64,88
CLEAR LAKE,116,SK,NULL,208,214
COUNTRY CLUB,117,SK,NULL,91,101
CONWAY,118,SK,NULL,98,92
DEWEY,119,SK,NULL,366,426
DIGBY,120,SK,NULL,10,26
DODGE VALLEY,121,SK,NULL,103,83
EDISON,122,SK,NULL,152,128
FIR,124,SK,NULL,92,93
FRUITDALE,125,SK,NULL,102,95
GEAR,126,SK,NULL,208,268
GUEMES,127,SK,NULL,224,178
HAMBURG,128,SK,NULL,95,92
HARMONY,129,SK,NULL,127,152
LAKE SIXTEEN,130,SK,NULL,95,126
LOOKOUT,132,SK,NULL,233,281
MANSFORD,133,SK,NULL,34,32
MAPES,134,SK,NULL,86,71
MARCH POINT,135,SK,NULL,14,13
MCMURRAY WEST,136,SK,NULL,96,123
MCRAE,137,SK,NULL,292,343
MCMURRAY EAST,138,SK,NULL,43,64
MINKLER,139,SK,NULL,126,178
MONTBORNE,140,SK,NULL,272,285
NOOKACHAMPS,141,SK,NULL,111,133
SKYRIDGE,144,SK,NULL,188,214
PRAIRIE,145,SK,NULL,186,264
POINT WILLIAMS,146,SK,NULL,175,178
RIDGEWAY,147,SK,NULL,138,161
ROCKPORT,148,SK,NULL,202,165
SHELTER BAY,149,SK,NULL,256,259
SNEE OOSH,150,SK,NULL,166,190
STERLING,151,SK,NULL,57,66
SWINOMISH,153,SK,NULL,265,187
TINGLEY,154,SK,NULL,110,138
VAN FLEET,155,SK,NULL,171,202
VEDERE,156,SK,NULL,146,153
WHITNEY,157,SK,NULL,72,102
ROSARIO,158,SK,NULL,299,364
TERRACE,159,SK,NULL,306,373
STARBIRD,160,SK,NULL,145,234
FIDALGO,164,SK,NULL,244,325
GAGES,165,SK,NULL,38,58
SAMISH,166,SK,NULL,139,168
COLLINS,167,SK,NULL,107,158
BLANCHARD(*),168,SK,NULL,0,0
VIEW TERRACE(*),170,SK,NULL,0,0
LAKE CAVANAUGH,171,SK,NULL,33,104
LITTLE MOUNTAIN,172,SK,NULL,76,129
RIVERBEND,173,SK,NULL,11,7
PADILLA,174,SK,NULL,40,74
FREDONIA,176,SK,NULL,40,46
ANACORTES  1,201,SK,NULL,239,149
ANACORTES  4,204,SK,NULL,173,117
ANACORTES 5,205,SK,NULL,4,8
ANACORTES  6,206,SK,NULL,204,227
ANACORTES  7,207,SK,NULL,405,451
ANACORTES  9,209,SK,NULL,210,277
ANACORTES 11,211,SK,NULL,334,275
ANACORTES 17,217,SK,NULL,439,337
ANACORTES 20,220,SK,NULL,326,411
ANACORTES 21,221,SK,NULL,374,565
ANACORTES 22,222,SK,NULL,315,315
ANACORTES 24,224,SK,NULL,443,587
MOUNT VERNON  1,301,SK,NULL,102,67
MOUNT VERNON  2,302,SK,NULL,111,76
MOUNT VERNON  3,303,SK,NULL,227,151
MOUNT VERNON  4,304,SK,NULL,319,271
MOUNT VERNON  5,305,SK,NULL,63,52
MOUNT VERNON  6,306,SK,NULL,203,132
MOUNT VERNON  7,307,SK,NULL,271,177
MOUNT VERNON  8,308,SK,NULL,373,364
MOUNT VERNON  9,309,SK,NULL,114,110
MOUNT VERNON 10,310,SK,NULL,132,94
MOUNT VERNON 11,311,SK,NULL,203,190
MOUNT VERNON 12,312,SK,NULL,114,81
MOUNT VERNON 14,314,SK,NULL,287,243
MOUNT VERNON 15,315,SK,NULL,142,132
MOUNT VERNON 16,316,SK,NULL,269,308
MOUNT VERNON 19,319,SK,NULL,220,266
MOUNT VERNON 21,321,SK,NULL,378,313
MOUNT VERNON 22,322,SK,NULL,364,412
MOUNT VERNON 27,327,SK,NULL,67,64
MOUNT VERNON 30,330,SK,NULL,240,266
SEDRO WOOLLEY  1,401,SK,NULL,224,201
SEDRO WOOLLEY  2,402,SK,NULL,234,219
SEDRO WOOLLEY  3,403,SK,NULL,162,140
SEDRO WOOLLEY  4,404,SK,NULL,220,200
SEDRO WOOLLEY  5,405,SK,NULL,295,273
SEDRO WOOLLEY  6,406,SK,NULL,224,181
SEDRO WOOLLEY  7,407,SK,NULL,7,2
BURLINGTON 1,501,SK,NULL,114,85
BURLINGTON 2,502,SK,NULL,132,108
BURLINGTON 3,503,SK,NULL,68,34
BURLINGTON 4,504,SK,NULL,163,152
BURLINGTON 5,505,SK,NULL,224,198
BURLINGTON 6,506,SK,NULL,121,102
BURLINGTON 7,507,SK,NULL,101,145
CONCRETE,601,SK,NULL,101,71
HAMILTON,701,SK,NULL,33,26
LA CONNER,801,SK,NULL,225,181
LYMAN,855,SK,NULL,49,60
