Row Label,PrecinctCode,County,Registered Voters,Repealed,Maintained
Total,-1,IS,NULL,13213,15472
C WHIDBEY 01,150,IS,NULL,206,230
C WHIDBEY 02,151,IS,NULL,332,442
C WHIDBEY 03,152,IS,NULL,326,438
COUPEVILLE,153,IS,NULL,282,458
C WHIDBEY 04,154,IS,NULL,360,399
C WHIDBEY 05,155,IS,NULL,310,415
S WHIDBEY 01,160,IS,NULL,339,469
S WHIDBEY 02,161,IS,NULL,309,444
S WHIDBEY 03,162,IS,NULL,371,451
S WHIDBEY 04,163,IS,NULL,268,454
S WHIDBEY 05,164,IS,NULL,324,505
S WHIDBEY 06,165,IS,NULL,306,422
LANGLEY,166,IS,NULL,165,371
S WHIDBEY 07,167,IS,NULL,300,434
S WHIDBEY 08,168,IS,NULL,209,444
S WHIDBEY 09,169,IS,NULL,325,441
S WHIDBEY 10,170,IS,NULL,265,478
OAK HARBOR 01,201,IS,NULL,292,286
OAK HARBOR 02,202,IS,NULL,211,226
OAK HARBOR 03,203,IS,NULL,261,298
OAK HARBOR 04,204,IS,NULL,286,290
OAK HARBOR 05,205,IS,NULL,277,311
OAK HARBOR 06,206,IS,NULL,262,229
OAK HARBOR 07,207,IS,NULL,300,303
OAK HARBOR 08,208,IS,NULL,253,243
OAK HARBOR 09,209,IS,NULL,65,82
N WHIDBEY 06,251,IS,NULL,189,187
N WHIDBEY 07,252,IS,NULL,248,262
N WHIDBEY 08,253,IS,NULL,171,255
N WHIDBEY 09,254,IS,NULL,199,202
N WHIDBEY 10,255,IS,NULL,106,64
N WHIDBEY 11,256,IS,NULL,47,59
CAMANO 01,301,IS,NULL,250,280
CAMANO 02,302,IS,NULL,324,353
CAMANO 03,303,IS,NULL,345,332
CAMANO 04,304,IS,NULL,395,484
CAMANO 05,305,IS,NULL,397,324
CAMANO 06,306,IS,NULL,360,336
CAMANO 07,307,IS,NULL,267,324
CAMANO 08,308,IS,NULL,261,180
CAMANO 09,309,IS,NULL,363,287
CAMANO 10,310,IS,NULL,230,265
CAMANO 11,311,IS,NULL,334,301
N WHIDBEY 01,351,IS,NULL,341,350
N WHIDBEY 02,352,IS,NULL,317,319
N WHIDBEY 03,353,IS,NULL,266,229
N WHIDBEY 04,354,IS,NULL,402,344
N WHIDBEY 05,355,IS,NULL,197,172
