Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,WL,NULL,9114,9148
Alderbrook 01,1,WL,NULL,139,99
Alder 02,2,WL,NULL,82,93
Ash 03,3,WL,NULL,234,199
Baumeister 04,4,WL,NULL,173,222
Birch 05,5,WL,NULL,97,172
Clark 06,6,WL,NULL,76,113
College 07,7,WL,NULL,76,208
Edison 08,8,WL,NULL,134,144
Garfield 09,9,WL,NULL,168,148
Green Park 10,10,WL,NULL,48,162
Henderson 11,11,WL,NULL,137,147
Isaacs 12,12,WL,NULL,84,124
Jefferson 13,13,WL,NULL,270,313
Maple 16,16,WL,NULL,219,358
Marcus 17,17,WL,NULL,330,345
Monroe 18,18,WL,NULL,231,408
Paine 20,20,WL,NULL,57,95
Pine 21,21,WL,NULL,110,64
Pleasant 22,22,WL,NULL,248,285
Sharpstein 23,23,WL,NULL,119,155
Spruce 24,24,WL,NULL,105,112
Stadium 25,25,WL,NULL,112,148
Tausick 26,26,WL,NULL,122,151
Wainwright 28,28,WL,NULL,227,198
Watertown 29,29,WL,NULL,109,165
Abbott 31,31,WL,NULL,138,194
Baker 33,33,WL,NULL,72,32
Ice Harbor 34,34,WL,NULL,284,164
Berney 35,35,WL,NULL,134,153
Blalock 36,36,WL,NULL,233,231
Braden 37,37,WL,NULL,268,250
Burbank 38,38,WL,NULL,334,159
Clyde 39,39,WL,NULL,19,14
Derry 40,40,WL,NULL,84,76
Dixie 41,41,WL,NULL,173,101
Eureka 5 42,42,WL,NULL,27,24
Eureka 4 43(*),43,WL,NULL,0,0
Frenchtown 5 44,44,WL,NULL,123,81
Frenchtown 4 45,45,WL,NULL,24,22
Garrison 46,46,WL,NULL,150,84
Gose 47,47,WL,NULL,50,49
Lincoln 49,49,WL,NULL,46,29
Mill Creek 50,50,WL,NULL,151,109
Moore 51,51,WL,NULL,116,130
Pros Point 52,52,WL,NULL,441,510
Ritz 53,53,WL,NULL,310,255
McNary 54,54,WL,NULL,171,90
Touchet 4 55,55,WL,NULL,195,135
Touchet 5 56(*),56,WL,NULL,0,0
Twin Grove 57,57,WL,NULL,139,119
Yellowhawk 58,58,WL,NULL,19,25
Wallula 59,59,WL,NULL,25,17
Washington 60,60,WL,NULL,95,55
CP 1 61,61,WL,NULL,259,239
CP 2 62,62,WL,NULL,195,182
CP 3 63,63,WL,NULL,266,227
Prescott 64,64,WL,NULL,62,26
Waitsburg 65,65,WL,NULL,278,201
CP 4 66,66,WL,NULL,273,294
CP 5 67,67,WL,NULL,214,207
CP 6 68,68,WL,NULL,36,32
