Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,WL,NULL,8718,9719
Alderbrook 01,1,WL,NULL,90,151
Alder 02,2,WL,NULL,90,87
Ash 03,3,WL,NULL,169,268
Baumeister 04,4,WL,NULL,232,176
Birch 05,5,WL,NULL,180,89
Clark 06,6,WL,NULL,120,70
College 07,7,WL,NULL,204,83
Edison 08,8,WL,NULL,155,129
Garfield 09,9,WL,NULL,152,169
Green Park 10,10,WL,NULL,166,52
Henderson 11,11,WL,NULL,157,132
Isaacs 12,12,WL,NULL,112,100
Jefferson 13,13,WL,NULL,325,265
Maple 16,16,WL,NULL,337,245
Marcus 17,17,WL,NULL,364,320
Monroe 18,18,WL,NULL,378,270
Paine 20,20,WL,NULL,98,56
Pine 21,21,WL,NULL,89,88
Pleasant 22,22,WL,NULL,256,280
Sharpstein 23,23,WL,NULL,162,112
Spruce 24,24,WL,NULL,112,108
Stadium 25,25,WL,NULL,143,117
Tausick 26,26,WL,NULL,141,137
Wainwright 28,28,WL,NULL,242,187
Watertown 29,29,WL,NULL,151,126
Abbott 31,31,WL,NULL,161,175
Baker 33,33,WL,NULL,34,71
Ice Harbor 34,34,WL,NULL,106,343
Berney 35,35,WL,NULL,123,168
Blalock 36,36,WL,NULL,191,273
Braden 37,37,WL,NULL,240,284
Burbank 38,38,WL,NULL,151,340
Clyde 39,39,WL,NULL,10,23
Derry 40,40,WL,NULL,61,98
Dixie 41,41,WL,NULL,72,201
Eureka 5 42(*),42,WL,NULL,0,0
Eureka 4 43(*),43,WL,NULL,0,0
Frenchtown 5 44,44,WL,NULL,60,145
Frenchtown 4 45,45,WL,NULL,16,30
Garrison 46,46,WL,NULL,76,159
Gose 47,47,WL,NULL,46,59
Lincoln 49,49,WL,NULL,21,53
Mill Creek 50,50,WL,NULL,88,176
Moore 51,51,WL,NULL,129,121
Pros Point 52,52,WL,NULL,453,504
Ritz 53,53,WL,NULL,238,332
McNary 54,54,WL,NULL,70,192
Touchet 4 55,55,WL,NULL,86,242
Touchet 5 56(*),56,WL,NULL,0,0
Twin Grove 57,57,WL,NULL,107,152
Yellowhawk 58,58,WL,NULL,22,22
Wallula 59,59,WL,NULL,11,31
Washington 60,60,WL,NULL,44,111
CP 1 61,61,WL,NULL,290,211
CP 2 62,62,WL,NULL,163,217
CP 3 63,63,WL,NULL,258,236
Prescott 64,64,WL,NULL,28,60
Waitsburg 65,65,WL,NULL,166,321
CP 4 66,66,WL,NULL,307,265
CP 5 67,67,WL,NULL,218,211
CP 6 68,68,WL,NULL,29,38
