Row Label,PrecinctCode,County,Registered Voters,Mary Yu
Total,-1,CU,NULL,1185
ALTO,1,CU,NULL,35
COLUMBIA,2,CU,NULL,154
PING,3,CU,NULL,115
STAR,4,CU,NULL,62
STARBUCK COUNTRY,5,CU,NULL,11
TUCANNON,6,CU,NULL,42
BROOKLYN,101,CU,NULL,126
DAYTON,102,CU,NULL,151
MUSTARD,103,CU,NULL,107
PATIT,104,CU,NULL,117
RAINWATER,105,CU,NULL,104
STARBUCK CITY,106,CU,NULL,52
TOUCHET,107,CU,NULL,109
