Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,PI,NULL,26349,15431
27-404,27404,PI,NULL,125,48
27-405,27405,PI,NULL,349,216
27-406,27406,PI,NULL,420,320
27-407,27407,PI,NULL,298,227
27-408,27408,PI,NULL,334,234
27-409,27409,PI,NULL,315,206
27-410,27410,PI,NULL,367,193
27-411,27411,PI,NULL,447,255
27-412,27412,PI,NULL,272,215
27-413,27413,PI,NULL,333,203
27-414,27414,PI,NULL,401,189
27-415,27415,PI,NULL,346,268
27-416,27416,PI,NULL,359,207
27-417,27417,PI,NULL,401,185
27-418,27418,PI,NULL,340,186
27-419,27419,PI,NULL,389,174
27-420,27420,PI,NULL,450,180
27-421,27421,PI,NULL,328,130
27-422,27422,PI,NULL,442,237
27-423,27423,PI,NULL,422,182
27-424,27424,PI,NULL,366,182
27-425,27425,PI,NULL,374,142
27-426,27426,PI,NULL,315,196
27-427,27427,PI,NULL,350,161
27-428,27428,PI,NULL,334,115
27-429,27429,PI,NULL,344,138
27-430,27430,PI,NULL,326,139
27-431,27431,PI,NULL,111,93
27-432,27432,PI,NULL,290,197
27-433,27433,PI,NULL,326,171
27-434,27434,PI,NULL,265,184
27-435,27435,PI,NULL,311,197
27-436,27436,PI,NULL,335,145
27-437,27437,PI,NULL,287,143
27-438,27438,PI,NULL,314,108
27-439,27439,PI,NULL,332,119
27-440,27440,PI,NULL,332,127
27-441,27441,PI,NULL,249,144
27-442,27442,PI,NULL,185,137
27-443,27443,PI,NULL,203,152
27-444,27444,PI,NULL,268,164
27-445,27445,PI,NULL,247,153
27-446,27446,PI,NULL,253,146
27-447,27447,PI,NULL,261,162
27-448,27448,PI,NULL,10,9
27-449,27449,PI,NULL,312,148
27-450,27450,PI,NULL,300,177
27-451,27451,PI,NULL,223,151
27-452,27452,PI,NULL,230,174
27-453,27453,PI,NULL,211,79
27-454,27454,PI,NULL,298,167
27-455,27455,PI,NULL,237,141
27-456,27456,PI,NULL,193,126
27-457,27457,PI,NULL,223,155
27-458,27458,PI,NULL,211,79
27-459,27459,PI,NULL,152,113
27-460,27460,PI,NULL,316,197
27-461,27461,PI,NULL,393,209
27-462,27462,PI,NULL,329,201
27-463,27463,PI,NULL,251,149
27-464,27464,PI,NULL,290,145
27-465,27465,PI,NULL,251,149
27-466,27466,PI,NULL,286,136
27-467,27467,PI,NULL,249,183
27-468,27468,PI,NULL,250,152
28-501,28501,PI,NULL,339,274
28-502,28502,PI,NULL,336,269
28-503,28503,PI,NULL,329,227
28-504,28504,PI,NULL,331,233
28-505,28505,PI,NULL,392,271
28-506,28506,PI,NULL,354,220
28-507,28507,PI,NULL,302,168
28-508,28508,PI,NULL,165,88
28-509,28509,PI,NULL,0,0
29-601,29601,PI,NULL,230,130
29-602,29602,PI,NULL,172,131
29-603,29603,PI,NULL,250,122
29-604,29604,PI,NULL,230,148
29-605,29605,PI,NULL,189,140
29-606,29606,PI,NULL,239,199
29-607,29607,PI,NULL,274,199
29-608,29608,PI,NULL,205,143
29-609,29609,PI,NULL,172,116
29-610,29610,PI,NULL,221,154
29-611,29611,PI,NULL,58,38
29-612,29612,PI,NULL,137,81
29-613,29613,PI,NULL,269,172
29-614,29614,PI,NULL,293,170
29-615,29615,PI,NULL,273,186
29-616,29616,PI,NULL,248,155
29-617,29617,PI,NULL,220,172
29-618,29618,PI,NULL,180,139
29-619,29619,PI,NULL,223,147
29-620(*),29620,PI,NULL,0,0
29-621(*),29621,PI,NULL,0,0
29-622,29622,PI,NULL,178,118
29-623,29623,PI,NULL,56,27
29-624,29624,PI,NULL,0,0
29-625(*),29625,PI,NULL,0,0
29-626,29626,PI,NULL,8,3
29-627,29627,PI,NULL,0,0
