Row Label,PrecinctCode,County,Registered Voters,Repealed,Maintained
Total,-1,FE,NULL,1705,1035
BELCHER,101,FE,NULL,52,38
BOYDS,102,FE,NULL,90,39
CURLEW,103,FE,NULL,16,12
HALL CREEK,104,FE,NULL,79,32
INCHELIUM,105,FE,NULL,51,38
KELLER,106,FE,NULL,66,42
KETTLE RIVER,107,FE,NULL,125,72
KEWA,108,FE,NULL,68,30
LAMBERT,109,FE,NULL,41,35
MALO,110,FE,NULL,100,60
ORIENT,111,FE,NULL,80,52
REPUBLIC 1,112,FE,NULL,94,80
REPUBLIC 2,113,FE,NULL,109,66
SAN POIL,114,FE,NULL,153,85
SHERMAN,115,FE,NULL,129,86
SOUTH LAKE,116,FE,NULL,93,48
STORM KING,117,FE,NULL,121,83
TORODA,118,FE,NULL,71,35
TROUT CREEK,119,FE,NULL,167,102
