Row Label,PrecinctCode,County,Registered Voters,Repealed,Maintained
Total,-1,SP,NULL,74037,71405
PCT 3000,3000,SP,NULL,2,5
PCT 3100,3100,SP,NULL,203,143
PCT 3101,3101,SP,NULL,176,135
PCT 3102,3102,SP,NULL,133,101
PCT 3103,3103,SP,NULL,153,116
PCT 3104,3104,SP,NULL,184,208
PCT 3105,3105,SP,NULL,193,140
PCT 3106,3106,SP,NULL,180,161
PCT 3107,3107,SP,NULL,187,182
PCT 3108,3108,SP,NULL,174,103
PCT 3109,3109,SP,NULL,186,155
PCT 3110,3110,SP,NULL,174,111
PCT 3111,3111,SP,NULL,165,122
PCT 3112,3112,SP,NULL,13,9
PCT 3113,3113,SP,NULL,214,182
PCT 3114,3114,SP,NULL,249,156
PCT 3115,3115,SP,NULL,193,190
PCT 3116,3116,SP,NULL,246,186
PCT 3117,3117,SP,NULL,156,121
PCT 3118,3118,SP,NULL,149,128
PCT 3119,3119,SP,NULL,183,152
PCT 3120,3120,SP,NULL,214,158
PCT 3121,3121,SP,NULL,228,128
PCT 3122,3122,SP,NULL,218,242
PCT 3123,3123,SP,NULL,182,157
PCT 3124,3124,SP,NULL,200,171
PCT 3125,3125,SP,NULL,191,160
PCT 3126,3126,SP,NULL,44,37
PCT 3127,3127,SP,NULL,169,174
PCT 3128,3128,SP,NULL,187,178
PCT 3200,3200,SP,NULL,137,200
PCT 3201,3201,SP,NULL,223,254
PCT 3202,3202,SP,NULL,143,134
PCT 3203,3203,SP,NULL,194,219
PCT 3204,3204,SP,NULL,135,195
PCT 3205,3205,SP,NULL,180,196
PCT 3206,3206,SP,NULL,162,166
PCT 3207,3207,SP,NULL,115,111
PCT 3208,3208,SP,NULL,218,206
PCT 3209,3209,SP,NULL,292,223
PCT 3210,3210,SP,NULL,180,243
PCT 3211,3211,SP,NULL,152,265
PCT 3212,3212,SP,NULL,120,251
PCT 3213,3213,SP,NULL,181,325
PCT 3214,3214,SP,NULL,158,281
PCT 3215,3215,SP,NULL,124,168
PCT 3216,3216,SP,NULL,283,323
PCT 3217,3217,SP,NULL,308,256
PCT 3218,3218,SP,NULL,206,352
PCT 3219,3219,SP,NULL,137,297
