Row Label,PrecinctCode,County,Registered Voters,Yes,No
PORT ORCHARD 207,100207,KP,NULL,219,229
PORT ORCHARD 208,100208,KP,NULL,0,0
PORT ORCHARD 209,100209,KP,NULL,0,0
PORT ORCHARD 210,100210,KP,NULL,171,154
CEDAR 211,100211,KP,NULL,240,221
ANNAPOLIS 212,100212,KP,NULL,333,345
BRASCH 213,100213,KP,NULL,232,296
LAKE HELENA 214,100214,KP,NULL,166,307
PORT ORCHARD 215,100215,KP,NULL,0,0
MINTERBROOK 216,100216,KP,NULL,83,163
SPRING CREEK 217,100217,KP,NULL,186,206
BURLEY 218,100218,KP,NULL,222,350
HUNTER 219,100219,KP,NULL,153,294
ALASKA 221,100221,KP,NULL,345,291
WOODRIDGE 222,100222,KP,NULL,120,176
NEBRASKA 223,100223,KP,NULL,234,232
WHISPERING PINES 227,100227,KP,NULL,229,313
FERNWOOD 230,100230,KP,NULL,260,363
GLENWOOD 232,100232,KP,NULL,255,411
HARPER 240,100240,KP,NULL,285,199
YUKON 241,100241,KP,NULL,213,195
WILSON CREEK 242,100242,KP,NULL,219,244
LONG LAKE 245,100245,KP,NULL,175,192
LOCKER 246,100246,KP,NULL,295,396
EBBERT 247,100247,KP,NULL,259,296
LUNDBERG 250,100250,KP,NULL,262,240
CONVERSE 252,100252,KP,NULL,232,210
MANCHESTER 255,100255,KP,NULL,268,160
EVERGREEN 257,100257,KP,NULL,388,329
WILLOCK 258,100258,KP,NULL,190,267
FRAGARIA 259,100259,KP,NULL,241,256
MULLENIX 260,100260,KP,NULL,248,344
BANDIX 263,100263,KP,NULL,211,397
OLALLA 265,100265,KP,NULL,172,245
CRESCENT VALLEY 266,100266,KP,NULL,257,287
OVERLOOK 267,100267,KP,NULL,249,161
MADRONA 269,100269,KP,NULL,185,172
PARKWOOD 270,100270,KP,NULL,325,240
CONIFER 271,100271,KP,NULL,137,135
SEDGWICK 272,100272,KP,NULL,275,292
SINCLAIR 275,100275,KP,NULL,124,134
SHERMAN HEIGHTS 278,100278,KP,NULL,7,11
BERRY LAKE 279,100279,KP,NULL,161,179
BELFAIR VALLEY 280,100280,KP,NULL,73,108
SUNNYSLOPE 281,100281,KP,NULL,168,260
DICKENSON 282,100282,KP,NULL,227,283
DRIVE-IN 283,100283,KP,NULL,4,8
TWIN LAKES 285,100285,KP,NULL,55,98
LIGHTHOUSE POINT 292,100292,KP,NULL,296,254
BREMERTON 293(*),100293,KP,NULL,0,0
BREMERTON 294,100294,KP,NULL,0,0
WATERMAN 295,100295,KP,NULL,169,178
BREMERTON 296,100296,KP,NULL,0,0
HEINS CREEK 297,100297,KP,NULL,0,0
BLUE HERON 301,100301,KP,NULL,693,87
AZALEA 302,100302,KP,NULL,566,77
WINSLOW 304,100304,KP,NULL,779,113
WING POINT 305,100305,KP,NULL,378,78
BLAKELY 310,100310,KP,NULL,414,71
CRYSTAL SPRINGS 312,100312,KP,NULL,648,99
FINCH 314,100314,KP,NULL,347,81
FERNCLIFF 315,100315,KP,NULL,634,109
EAGLE HARBOR 317,100317,KP,NULL,326,75
FORT WARD 318,100318,KP,NULL,482,102
ISLAND CENTER 320,100320,KP,NULL,403,94
MEADOWMEER 321,100321,KP,NULL,213,39
NEW BROOKLYN 322,100322,KP,NULL,284,71
LIBERTY 325,100325,KP,NULL,400,81
SKIFF POINT 328,100328,KP,NULL,379,86
ROLLING BAY 330,100330,KP,NULL,465,98
LOVGREN 332,100332,KP,NULL,263,59
TOLO 333,100333,KP,NULL,397,104
SEABOLD 335,100335,KP,NULL,508,131
MANZANITA 336,100336,KP,NULL,323,68
PORT MADISON 340,100340,KP,NULL,350,75
TORVANGER 345,100345,KP,NULL,560,127
POULSBO 401,100401,KP,NULL,411,253
POULSBO 403,100403,KP,NULL,298,172
POULSBO 404,100404,KP,NULL,397,186
POULSBO 405,100405,KP,NULL,409,143
POULSBO 406,100406,KP,NULL,437,225
POULSBO 407,100407,KP,NULL,296,146
BREIDABLIK 410,100410,KP,NULL,271,255
VINLAND 412,100412,KP,NULL,346,275
BELLA VISTA 413,100413,KP,NULL,244,198
HANSVILLE 415,100415,KP,NULL,188,174
POINT NO POINT 416,100416,KP,NULL,500,311
TWIN SPITS 417,100417,KP,NULL,416,210
S&#39;KLALLAM 418,100418,KP,NULL,34,9
POINT JEFFERSON 419,100419,KP,NULL,276,167
INDIANOLA 420,100420,KP,NULL,512,169
ORCA 421,100421,KP,NULL,236,144
APPLE TREE 422,100422,KP,NULL,362,215
HIGHLAND 423,100423,KP,NULL,170,148
KEYPORT 425,100425,KP,NULL,300,315
EVERGREEN RIDGE 426,100426,KP,NULL,109,96
ISLAND LAKE 427,100427,KP,NULL,234,239
KINGSTON 430,100430,KP,NULL,473,310
LEMOLO 435,100435,KP,NULL,271,174
LINCOLN 440,100440,KP,NULL,230,248
BIG VALLEY 441,100441,KP,NULL,194,202
LOFALL 442,100442,KP,NULL,397,341
PEARSON 445,100445,KP,NULL,363,349
PORT GAMBLE 450,100450,KP,NULL,301,224
STRIEBEL 453,100453,KP,NULL,307,249
GAMBLEWOOD 454,100454,KP,NULL,210,155
SCANDIA 455,100455,KP,NULL,263,280
MILLER BAY 458,100458,KP,NULL,363,281
SUQUAMISH 460,100460,KP,NULL,288,107
AUGUSTA 461,100461,KP,NULL,211,91
TOTTEN 463,100463,KP,NULL,285,135
SANDY HOOK 464,100464,KP,NULL,251,129
