Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,PI,NULL,21161,20334
27-404,27404,PI,NULL,116,59
27-405,27405,PI,NULL,263,297
27-406,27406,PI,NULL,302,430
27-407,27407,PI,NULL,242,280
27-408,27408,PI,NULL,242,319
27-409,27409,PI,NULL,261,262
27-410,27410,PI,NULL,284,268
27-411,27411,PI,NULL,346,349
27-412,27412,PI,NULL,218,269
27-413,27413,PI,NULL,271,266
27-414,27414,PI,NULL,314,273
27-415,27415,PI,NULL,258,352
27-416,27416,PI,NULL,285,283
27-417,27417,PI,NULL,326,266
27-418,27418,PI,NULL,275,240
27-419,27419,PI,NULL,299,250
27-420,27420,PI,NULL,372,255
27-421,27421,PI,NULL,267,190
27-422,27422,PI,NULL,361,316
27-423,27423,PI,NULL,349,253
27-424,27424,PI,NULL,278,262
27-425,27425,PI,NULL,289,222
27-426,27426,PI,NULL,241,260
27-427,27427,PI,NULL,298,210
27-428,27428,PI,NULL,306,139
27-429,27429,PI,NULL,298,191
27-430,27430,PI,NULL,286,180
27-431,27431,PI,NULL,74,116
27-432,27432,PI,NULL,228,263
27-433,27433,PI,NULL,247,248
27-434,27434,PI,NULL,222,230
27-435,27435,PI,NULL,230,267
27-436,27436,PI,NULL,285,188
27-437,27437,PI,NULL,243,188
27-438,27438,PI,NULL,283,131
27-439,27439,PI,NULL,292,148
27-440,27440,PI,NULL,269,188
27-441,27441,PI,NULL,223,168
27-442,27442,PI,NULL,162,164
27-443,27443,PI,NULL,166,187
27-444,27444,PI,NULL,232,196
27-445,27445,PI,NULL,204,199
27-446,27446,PI,NULL,199,208
27-447,27447,PI,NULL,227,201
27-448,27448,PI,NULL,7,11
27-449,27449,PI,NULL,242,216
27-450,27450,PI,NULL,254,224
27-451,27451,PI,NULL,209,168
27-452,27452,PI,NULL,186,212
27-453,27453,PI,NULL,179,104
27-454,27454,PI,NULL,247,212
27-455,27455,PI,NULL,206,169
27-456,27456,PI,NULL,143,173
27-457,27457,PI,NULL,197,174
27-458,27458,PI,NULL,161,126
27-459,27459,PI,NULL,126,136
27-460,27460,PI,NULL,242,289
27-461,27461,PI,NULL,268,316
27-462,27462,PI,NULL,225,302
27-463,27463,PI,NULL,178,214
27-464,27464,PI,NULL,213,228
27-465,27465,PI,NULL,185,219
27-466,27466,PI,NULL,189,223
27-467,27467,PI,NULL,174,266
27-468,27468,PI,NULL,183,206
28-501,28501,PI,NULL,272,331
28-502,28502,PI,NULL,255,337
28-503,28503,PI,NULL,294,267
28-504,28504,PI,NULL,265,280
28-505,28505,PI,NULL,307,357
28-506,28506,PI,NULL,288,276
28-507,28507,PI,NULL,234,227
28-508,28508,PI,NULL,142,111
28-509,28509,PI,NULL,0,0
29-601,29601,PI,NULL,183,170
29-602,29602,PI,NULL,146,161
29-603,29603,PI,NULL,236,136
29-604,29604,PI,NULL,179,195
29-605,29605,PI,NULL,143,182
29-606,29606,PI,NULL,213,227
29-607,29607,PI,NULL,240,222
29-608,29608,PI,NULL,156,182
29-609,29609,PI,NULL,138,142
29-610,29610,PI,NULL,191,189
29-611,29611,PI,NULL,51,46
29-612,29612,PI,NULL,101,113
29-613,29613,PI,NULL,220,219
29-614,29614,PI,NULL,209,246
29-615,29615,PI,NULL,211,239
29-616,29616,PI,NULL,196,209
29-617,29617,PI,NULL,194,198
29-618,29618,PI,NULL,146,178
29-619,29619,PI,NULL,187,186
29-620(*),29620,PI,NULL,0,0
29-621(*),29621,PI,NULL,0,0
29-622,29622,PI,NULL,145,153
29-623,29623,PI,NULL,50,29
29-624,29624,PI,NULL,0,0
29-625(*),29625,PI,NULL,0,0
29-626(*),29626,PI,NULL,0,0
29-627,29627,PI,NULL,0,0
