Row Label,PrecinctCode,County,Registered Voters,Repealed,Maintained
Total,-1,SN,NULL,86622,101634
BOTHELL 31,10141598,SN,NULL,119,193
BOTHELL 32,10141599,SN,NULL,97,122
BOTHELL 33,10141600,SN,NULL,116,159
BOTHELL 34,10141601,SN,NULL,129,200
BOTHELL 35,10141602,SN,NULL,110,138
BOTHELL 36,10141603,SN,NULL,110,154
BOTHELL 37,10141604,SN,NULL,160,210
BOTHELL 38,10141605,SN,NULL,109,159
BOTHELL 39,10141606,SN,NULL,93,136
BOTHELL 40,10141607,SN,NULL,166,172
BOTHELL 41,10141608,SN,NULL,127,198
BOTHELL 42,10141609,SN,NULL,151,224
BOTHELL 43,10141610,SN,NULL,107,120
BOTHELL 44,10141611,SN,NULL,74,143
BOTHELL 45,10141612,SN,NULL,82,74
BOTHELL 46,10141613,SN,NULL,157,126
BOTHELL 47,10141644,SN,NULL,114,199
ELWOOD,10144165,SN,NULL,95,175
RAINIER,10144171,SN,NULL,86,81
GRANNIS,10144266,SN,NULL,125,148
SUNSET,10144271,SN,NULL,156,235
VIEW,10144330,SN,NULL,140,173
WITHERS,10144338,SN,NULL,112,238
CAVALRY,10144370,SN,NULL,153,164
MAPLEWOOD,10144426,SN,NULL,121,172
PARKSHORE,10144479,SN,NULL,89,137
STAFFORD,10144484,SN,NULL,77,115
REDHAWK,10144552,SN,NULL,154,196
VALLEY,10144559,SN,NULL,43,42
GATEWAY,10144581,SN,NULL,137,177
SNOCADE,10144592,SN,NULL,148,243
TOTEM FALLS,10144594,SN,NULL,143,244
WOODSHIRE,10144597,SN,NULL,126,124
SILVER CREEK,10144635,SN,NULL,66,143
KENNARD,10144639,SN,NULL,93,140
GLENBAR,10144646,SN,NULL,97,137
OLDMARK,10144656,SN,NULL,171,217
KINGMAN,10144685,SN,NULL,168,254
CRYSTAL CREEK,10144691,SN,NULL,72,98
TAMBARK,10144715,SN,NULL,99,161
BEAR CREEK,10154009,SN,NULL,91,135
MALTBY,10154026,SN,NULL,158,144
CATHCART,10154032,SN,NULL,105,102
CLEARVIEW,10154062,SN,NULL,132,225
MINOR,10154170,SN,NULL,110,186
BEECHER,10154178,SN,NULL,170,172
WOODLAND,10154273,SN,NULL,79,82
CREEK,10154283,SN,NULL,144,186
PARADISE,10154310,SN,NULL,179,160
TURNER,10154329,SN,NULL,167,258
WELLINGTON,10154333,SN,NULL,151,240
WHEELER,10154334,SN,NULL,131,139
BATTERY,10154369,SN,NULL,94,112
ECHO LAKE,10154372,SN,NULL,171,189
LOST LAKE,10154375,SN,NULL,78,115
BOSTIAN,10154387,SN,NULL,84,122
REES,10154435,SN,NULL,51,70
KOKANEE,10154535,SN,NULL,61,95
POND,10154551,SN,NULL,97,162
WELCH,10154560,SN,NULL,169,203
FALLS,10154579,SN,NULL,16,20
SILER,10154657,SN,NULL,82,107
BOULDER,11014016,SN,NULL,201,188
BRYANT,11014021,SN,NULL,76,47
ARMSTRONG,11014027,SN,NULL,104,132
TRONSON,11014326,SN,NULL,89,112
HENNING,11014647,SN,NULL,179,213
NORTH FORK,11014759,SN,NULL,85,88
GRANITE FALLS 1,13911384,SN,NULL,154,145
GRANITE FALLS 2,13911385,SN,NULL,190,148
DARRINGTON,13911637,SN,NULL,145,158
GRANITE FALLS 3,13911670,SN,NULL,69,49
ARLINGTON 18,13911760,SN,NULL,0,0
NORDEN,13914011,SN,NULL,136,109
TRAFTON,13914015,SN,NULL,110,113
GREGORY,13914028,SN,NULL,123,116
