Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,YA,NULL,1298,1730
1701,1701,YA,NULL,120,128
1702,1702,YA,NULL,16,17
1703,1703,YA,NULL,123,134
1704,1704,YA,NULL,0,0
1705,1705,YA,NULL,201,221
1706,1706,YA,NULL,169,132
1708(*),1708,YA,NULL,0,0
3304(*),3304,YA,NULL,0,0
4109,4109,YA,NULL,202,328
4303,4303,YA,NULL,45,100
4615,4615,YA,NULL,125,187
4616,4616,YA,NULL,54,93
4618,4618,YA,NULL,72,117
4628,4628,YA,NULL,33,62
5001,5001,YA,NULL,34,67
