Row Label,PrecinctCode,County,Registered Voters,Yes,No
Total,-1,GR,NULL,7809,12807
Airport 1 001,1,GR,NULL,115,146
Beverly 002,2,GR,NULL,7,28
Block 71 003,3,GR,NULL,142,430
Cascade Fairgrnd 004,4,GR,NULL,120,125
Coulee City 005,5,GR,NULL,60,159
Coulee Cty Rur W 006,6,GR,NULL,36,58
Electric City 007,7,GR,NULL,138,240
Ephrata 5 008,8,GR,NULL,117,181
Ephrata 2 009,9,GR,NULL,131,238
Ephrata 3 010,10,GR,NULL,128,132
Ephrata 4 011,11,GR,NULL,173,258
Ephrata 7 012,12,GR,NULL,141,200
Ephrata 9 013,13,GR,NULL,246,305
Ephrata Rural ,14,GR,NULL,81,204
George 015,15,GR,NULL,13,24
George Rural 016,16,GR,NULL,158,373
Gloyd 017,17,GR,NULL,88,207
Grand Coulee 018,18,GR,NULL,108,169
Hartline 019,19,GR,NULL,18,41
Hartline Rural S 020,20,GR,NULL,2,26
Lakeview Park 021,21,GR,NULL,94,205
Longview 022,22,GR,NULL,132,279
Mae 023,23,GR,NULL,287,572
Marlin 024,24,GR,NULL,4,14
Marlin Rural 025,25,GR,NULL,11,39
Mattawa 026,26,GR,NULL,28,18
Mattawa Rural 027,27,GR,NULL,205,289
McConihe 1 028,28,GR,NULL,65,136
Moses Lake 5 029,29,GR,NULL,171,173
Moses Lake 3 030,30,GR,NULL,244,287
Moses Lake 4 031,31,GR,NULL,161,160
Moses Lake 6 032,32,GR,NULL,245,253
Moses Lake 7 033,33,GR,NULL,190,231
Moses Lake 8 034,34,GR,NULL,236,305
Moses Lake 11 035,35,GR,NULL,251,385
Moses Lake 12 036,36,GR,NULL,179,204
North Banks Lake 037,37,GR,NULL,33,61
O Sullivan Dam 1 038,38,GR,NULL,132,372
Quincy 1 039,39,GR,NULL,143,137
Quincy 4 040,40,GR,NULL,67,91
Quincy 6 041,41,GR,NULL,228,248
Quincy Rural N 042,42,GR,NULL,75,169
Royal Camp 043,43,GR,NULL,131,333
Royal City 044,44,GR,NULL,57,66
Ruff 045,45,GR,NULL,13,44
Smyrna 1 046,46,GR,NULL,43,84
Soap Lake 1 047,47,GR,NULL,99,113
Soap Lake Rur E ,48,GR,NULL,33,67
Stratford 049,49,GR,NULL,9,38
Warden 050,50,GR,NULL,88,98
Warden Rural 051,51,GR,NULL,121,301
Soap Lake 2 052,52,GR,NULL,67,126
Westslope 1 053,53,GR,NULL,28,82
Wheeler 1 054,54,GR,NULL,71,169
Wilson Creek 055,55,GR,NULL,26,54
Wilson Crk Rural 056,56,GR,NULL,8,22
Airport 2 057,57,GR,NULL,106,97
Cascade Valley 058,58,GR,NULL,256,342
Westslope 2 059,59,GR,NULL,22,61
Smyrna 2 060,60,GR,NULL,2,24
East Wahluke 061,61,GR,NULL,17,79
Coulee Cty Rur E 062,62,GR,NULL,3,20
McConihe 2 063,63,GR,NULL,47,119
Quincy Rural S 064,64,GR,NULL,223,355
Greenfield 065,65,GR,NULL,15,41
Moses Lake 1 066,66,GR,NULL,100,147
Moses Lake 2 067,67,GR,NULL,143,137
Moses Lake 9  068,68,GR,NULL,150,214
O Sullivan Dam 2 069,69,GR,NULL,286,394
Wheeler 2 070,70,GR,NULL,191,469
Soap Lake Rur W ,71,GR,NULL,140,226
Coulee Cty Rur N 072,72,GR,NULL,29,55
Hartline Rural N 073,73,GR,NULL,11,30
Ephrata Rural E,74,GR,NULL,71,228
