Row Label,PrecinctCode,County,Registered Voters,Repealed,Maintained
Total,-1,KI,NULL,36129,42882
Total,-1,KI,NULL,36129,42882
BREMERTON 001,100001,KP,NULL,95,137
BREMERTON 002,100002,KP,NULL,103,85
BREMERTON 003,100003,KP,NULL,186,205
BREMERTON 005,100005,KP,NULL,125,151
BREMERTON 006,100006,KP,NULL,128,137
BREMERTON 007,100007,KP,NULL,5,4
BREMERTON 012,100012,KP,NULL,33,65
BREMERTON 013,100013,KP,NULL,178,189
BREMERTON 015,100015,KP,NULL,202,235
BREMERTON 016,100016,KP,NULL,52,51
BREMERTON 022,100022,KP,NULL,143,168
BREMERTON 029,100029,KP,NULL,183,187
BREMERTON 030,100030,KP,NULL,170,204
BREMERTON 031,100031,KP,NULL,93,126
BREMERTON 032,100032,KP,NULL,35,25
BREMERTON 037,100037,KP,NULL,268,284
BREMERTON 040,100040,KP,NULL,176,206
BREMERTON 041,100041,KP,NULL,154,185
BREMERTON 046,100046,KP,NULL,201,215
BREMERTON 051,100051,KP,NULL,24,19
BREMERTON 052,100052,KP,NULL,132,163
BREMERTON 053,100053,KP,NULL,281,267
BREMERTON 054,100054,KP,NULL,126,112
BREMERTON 056,100056,KP,NULL,192,181
BREMERTON 058,100058,KP,NULL,202,228
ILLAHEE 065,100065,KP,NULL,289,243
SYLVAN 066,100066,KP,NULL,224,217
RAINIER 067,100067,KP,NULL,241,278
PERRY 073,100073,KP,NULL,121,148
UELAND 082,100082,KP,NULL,0,0
ROCKY POINT 083,100083,KP,NULL,301,286
RIDGEWAY 084,100084,KP,NULL,73,55
KITSAP LAKE 085,100085,KP,NULL,20,14
POWERLINE 086(*),100086,KP,NULL,0,0
BAYVIEW 087,100087,KP,NULL,63,64
BREMERTON 088,100088,KP,NULL,38,36
MARION 090,100090,KP,NULL,42,46
NAVY YARD CITY 095,100095,KP,NULL,245,185
OLYMPIC 099,100099,KP,NULL,15,41
TRIDENT 101,100101,KP,NULL,51,57
FRONTIER 102,100102,KP,NULL,250,299
OLYMPIC VIEW 103,100103,KP,NULL,142,224
BROWNSVILLE 105,100105,KP,NULL,274,359
OLD FRONTIER 106,100106,KP,NULL,287,270
BREMERTON 107,100107,KP,NULL,0,0
BREMERTON 109,100109,KP,NULL,20,20
CHARLAND 110,100110,KP,NULL,179,184
ALPINE 111,100111,KP,NULL,192,208
HERITAGE PARK 112,100112,KP,NULL,133,218
COUNTRY CLUB 113,100113,KP,NULL,148,131
BREMERTON 114,100114,KP,NULL,0,0
CLEAR CREEK 120,100120,KP,NULL,204,231
BUCKLIN 121,100121,KP,NULL,249,249
LUOTO 122,100122,KP,NULL,143,135
COTTONWOOD 125,100125,KP,NULL,222,183
FOREST RIDGE 126,100126,KP,NULL,136,137
WOODMERE 127,100127,KP,NULL,241,299
CENTRAL VALLEY 128,100128,KP,NULL,274,247
WINSTON 129,100129,KP,NULL,94,113
ERLANDS POINT 130,100130,KP,NULL,168,167
REGAL 131,100131,KP,NULL,72,58
FAIRVIEW 135,100135,KP,NULL,137,150
FIRGLADE 137,100137,KP,NULL,166,139
TIBARDIS 139,100139,KP,NULL,111,112
GILBERTON 140,100140,KP,NULL,219,186
RIDGEPOINT 141,100141,KP,NULL,156,192
UNIVERSITY POINT 142,100142,KP,NULL,146,169
KARIOTIS 143,100143,KP,NULL,252,215
CAMBRIDGE 144,100144,KP,NULL,174,142
SPINNAKER 146,100146,KP,NULL,155,155
BARKER CREEK 147,100147,KP,NULL,238,309
SANTA FE 148,100148,KP,NULL,182,214
RIDGETOP 149,100149,KP,NULL,171,185
MEADOWDALE 150,100150,KP,NULL,189,173
SYMINGTON 151,100151,KP,NULL,133,127
PIONEER 152,100152,KP,NULL,278,326
LARSON 153,100153,KP,NULL,279,313
SEABECK 155,100155,KP,NULL,361,317
LOST HIGHWAY 157,100157,KP,NULL,285,226
HOLLY 158,100158,KP,NULL,61,69
BREMERTON 159,100159,KP,NULL,135,126
SILVERDALE 160,100160,KP,NULL,263,237
MORKEN 161,100161,KP,NULL,329,311
APEX 162,100162,KP,NULL,255,321
ANDERSON CREEK 163,100163,KP,NULL,174,228
EAGLE CREST 164,100164,KP,NULL,255,316
SUTTON 165,100165,KP,NULL,155,150
TRACYTON 170,100170,KP,NULL,162,173
VENA 173,100173,KP,NULL,172,237
FUSON 175,100175,KP,NULL,255,185
PORT ORCHARD 200,100200,KP,NULL,127,99
PORT ORCHARD 201,100201,KP,NULL,226,170
PORT ORCHARD 202,100202,KP,NULL,261,247
PORT ORCHARD 203,100203,KP,NULL,132,102
PORT ORCHARD 204,100204,KP,NULL,209,177
PORT ORCHARD 205,100205,KP,NULL,407,529
PORT ORCHARD 206,100206,KP,NULL,0,0
PORT ORCHARD 207,100207,KP,NULL,204,206
PORT ORCHARD 208,100208,KP,NULL,0,0
PORT ORCHARD 209,100209,KP,NULL,0,0
PORT ORCHARD 210,100210,KP,NULL,142,160
CEDAR 211,100211,KP,NULL,233,202
ANNAPOLIS 212,100212,KP,NULL,320,306
BRASCH 213,100213,KP,NULL,255,243
LAKE HELENA 214,100214,KP,NULL,245,194
PORT ORCHARD 215,100215,KP,NULL,0,0
MINTERBROOK 216,100216,KP,NULL,118,116
SPRING CREEK 217,100217,KP,NULL,170,193
BURLEY 218,100218,KP,NULL,266,259
HUNTER 219,100219,KP,NULL,238,181
ALASKA 221,100221,KP,NULL,275,307
WOODRIDGE 222,100222,KP,NULL,156,126
NEBRASKA 223,100223,KP,NULL,243,210
